id,journey_id,lat,lng,created_at,updated_at
9725,435,51.541904,-0.002,02/03/2020 16:19,02/03/2020 16:19
9726,435,51.541904,-0.002,02/03/2020 16:20,02/03/2020 16:20
9727,435,51.541904,-0.002,02/03/2020 16:20,02/03/2020 16:20
9728,435,51.541904,-0.002,02/03/2020 16:21,02/03/2020 16:21
9729,435,51.541904,-0.002,02/03/2020 16:21,02/03/2020 16:21
9730,435,51.541904,-0.002,02/03/2020 16:22,02/03/2020 16:22
9731,435,51.541904,-0.002,02/03/2020 16:22,02/03/2020 16:22
9732,435,51.541904,-0.002,02/03/2020 16:23,02/03/2020 16:23
9733,435,51.541904,-0.002,02/03/2020 16:23,02/03/2020 16:23
9734,435,51.541904,-0.002,02/03/2020 16:24,02/03/2020 16:24
9735,435,51.541904,-0.002,02/03/2020 16:24,02/03/2020 16:24
9736,435,51.541904,-0.002,02/03/2020 16:25,02/03/2020 16:25
9737,435,51.541904,-0.002,02/03/2020 16:25,02/03/2020 16:25
9738,435,51.537277,0.006113,02/03/2020 16:26,02/03/2020 16:26
9739,435,51.537277,0.006113,02/03/2020 16:26,02/03/2020 16:26
9740,435,51.537277,0.006113,02/03/2020 16:27,02/03/2020 16:27
9741,435,51.537277,0.006113,02/03/2020 16:27,02/03/2020 16:27
9742,435,51.537277,0.006113,02/03/2020 16:28,02/03/2020 16:28
9743,435,51.537277,0.006113,02/03/2020 16:28,02/03/2020 16:28
9744,435,51.537277,0.006113,02/03/2020 16:29,02/03/2020 16:29
9745,435,51.537277,0.006113,02/03/2020 16:29,02/03/2020 16:29
9746,435,51.537277,0.006113,02/03/2020 16:30,02/03/2020 16:30
9747,435,51.537277,0.006113,02/03/2020 16:30,02/03/2020 16:30
9748,435,51.537277,0.006113,02/03/2020 16:31,02/03/2020 16:31
9749,435,51.537277,0.006113,02/03/2020 16:32,02/03/2020 16:32
9750,435,51.537277,0.006113,02/03/2020 16:32,02/03/2020 16:32
9751,435,51.537277,0.006113,02/03/2020 16:33,02/03/2020 16:33
9752,435,51.537277,0.006113,02/03/2020 16:33,02/03/2020 16:33
9753,435,51.537277,0.006113,02/03/2020 16:34,02/03/2020 16:34
9754,435,51.537277,0.006113,02/03/2020 16:34,02/03/2020 16:34
9755,435,51.537277,0.006113,02/03/2020 16:35,02/03/2020 16:35
9756,435,51.537277,0.006113,02/03/2020 16:35,02/03/2020 16:35
9757,435,51.537277,0.006113,02/03/2020 16:36,02/03/2020 16:36
9758,435,51.537277,0.006113,02/03/2020 16:36,02/03/2020 16:36
9759,435,51.537277,0.006113,02/03/2020 16:37,02/03/2020 16:37
9760,435,51.537277,0.006113,02/03/2020 16:37,02/03/2020 16:37
9761,435,51.537277,0.006113,02/03/2020 16:38,02/03/2020 16:38
9762,435,51.537277,0.006113,02/03/2020 16:38,02/03/2020 16:38
9763,435,51.537277,0.006113,02/03/2020 16:39,02/03/2020 16:39
9764,435,51.537277,0.006113,02/03/2020 16:39,02/03/2020 16:39
9765,435,51.537277,0.006113,02/03/2020 16:40,02/03/2020 16:40
9766,435,51.537277,0.006113,02/03/2020 16:40,02/03/2020 16:40
9767,435,51.537277,0.006113,02/03/2020 16:41,02/03/2020 16:41
9768,435,51.537277,0.006113,02/03/2020 16:41,02/03/2020 16:41
9769,435,51.537277,0.006113,02/03/2020 16:42,02/03/2020 16:42
9770,435,51.537277,0.006113,02/03/2020 16:42,02/03/2020 16:42
9771,435,51.538639,0.041612,02/03/2020 16:43,02/03/2020 16:43
9772,435,51.538639,0.041612,02/03/2020 16:43,02/03/2020 16:43
9773,435,51.538639,0.041612,02/03/2020 16:44,02/03/2020 16:44
9774,435,51.538639,0.041612,02/03/2020 16:44,02/03/2020 16:44
9775,435,51.538639,0.041612,02/03/2020 16:45,02/03/2020 16:45
9776,435,51.538639,0.041612,02/03/2020 16:45,02/03/2020 16:45
9777,435,51.538639,0.041612,02/03/2020 16:46,02/03/2020 16:46
9778,435,51.538639,0.041612,02/03/2020 16:46,02/03/2020 16:46
9779,435,51.538639,0.041612,02/03/2020 16:47,02/03/2020 16:47
9780,435,51.538639,0.041612,02/03/2020 16:47,02/03/2020 16:47
9781,435,51.538639,0.041612,02/03/2020 16:48,02/03/2020 16:48
9782,435,51.538639,0.041612,02/03/2020 16:48,02/03/2020 16:48
