date/time,lat,lon,Base
02/03/2020 18:00,51.458736,0.003846,B02512
02/03/2020 18:01,51.458736,0.003846,B02512
02/03/2020 18:02,51.458736,0.003846,B02512
02/03/2020 18:03,51.458736,0.003846,B02512
02/03/2020 18:03,51.458736,0.003846,B02512
02/03/2020 18:04,51.458736,0.003846,B02512
02/03/2020 18:04,51.458736,0.003846,B02512
02/03/2020 18:05,51.458736,0.003846,B02512
02/03/2020 18:05,51.458736,0.003846,B02512
02/03/2020 18:06,51.458736,0.003846,B02512
02/03/2020 18:06,51.458736,0.003846,B02512
02/03/2020 18:07,51.458736,0.003846,B02512
02/03/2020 18:07,51.458736,0.003846,B02512
02/03/2020 18:08,51.458736,0.003846,B02512
02/03/2020 18:08,51.458736,0.003846,B02512
02/03/2020 18:09,51.453838,0.004526,B02512
02/03/2020 18:09,51.453838,0.004526,B02512
02/03/2020 18:10,51.453838,0.004526,B02512
02/03/2020 18:10,51.453838,0.004526,B02512
02/03/2020 18:11,51.453838,0.004526,B02512
02/03/2020 18:11,51.453838,0.004526,B02512
02/03/2020 18:12,51.453838,0.004526,B02512
02/03/2020 18:12,51.453838,0.004526,B02512
02/03/2020 18:13,51.453838,0.004526,B02512
02/03/2020 18:14,51.453838,0.004526,B02512
02/03/2020 18:14,51.453838,0.004526,B02512
02/03/2020 18:15,51.453838,0.004526,B02512
02/03/2020 18:15,51.453838,0.004526,B02512
02/03/2020 18:16,51.453838,0.004526,B02512
02/03/2020 18:17,51.453838,0.004526,B02512
02/03/2020 18:18,51.453838,0.004526,B02512
02/03/2020 20:26,51.494438,-0.100345,B02512
02/03/2020 20:27,51.494438,-0.100345,B02512
02/03/2020 20:27,51.494438,-0.100345,B02512
02/03/2020 20:28,51.494438,-0.100345,B02512
02/03/2020 20:28,51.494438,-0.100345,B02512
02/03/2020 20:29,51.494438,-0.100345,B02512
02/03/2020 20:33,51.494438,-0.100345,B02512
02/03/2020 20:34,51.494438,-0.100345,B02512
02/03/2020 20:35,51.494438,-0.100345,B02512
02/03/2020 20:35,51.494438,-0.100345,B02512
02/03/2020 20:36,51.494438,-0.100345,B02512
02/03/2020 20:37,51.494438,-0.100345,B02512
02/03/2020 20:37,51.494438,-0.100345,B02512
02/03/2020 20:38,51.507156,-0.122636,B02512
02/03/2020 20:38,51.507156,-0.122636,B02512
02/03/2020 20:39,51.507156,-0.122636,B02512
02/03/2020 20:39,51.507156,-0.122636,B02512
02/03/2020 20:40,51.507156,-0.122636,B02512
02/03/2020 20:40,51.507156,-0.122636,B02512
02/03/2020 20:41,51.507156,-0.122636,B02512
02/03/2020 20:41,51.507156,-0.122636,B02512
02/03/2020 20:45,51.507156,-0.122636,B02512
02/03/2020 20:50,51.490082,-0.153343,B02512
02/03/2020 20:50,51.490082,-0.153343,B02512
02/03/2020 20:51,51.490082,-0.153343,B02512
02/03/2020 20:51,51.490082,-0.153343,B02512
02/03/2020 20:53,51.490082,-0.153343,B02512
02/03/2020 20:53,51.490082,-0.153343,B02512
02/03/2020 20:54,51.490082,-0.153343,B02512
02/03/2020 20:55,51.490082,-0.153343,B02512
02/03/2020 20:55,51.490082,-0.153343,B02512
02/03/2020 20:57,51.490082,-0.153343,B02512
02/03/2020 20:58,51.490082,-0.153343,B02512
02/03/2020 20:58,51.490082,-0.153343,B02512
02/03/2020 20:59,51.490082,-0.153343,B02512
02/03/2020 20:59,51.490082,-0.153343,B02512
02/03/2020 21:00,51.490341,-0.214988,B02512
02/03/2020 21:00,51.490341,-0.214988,B02512
02/03/2020 21:01,51.490341,-0.214988,B02512
02/03/2020 21:03,51.490341,-0.214988,B02512
02/03/2020 21:05,51.490341,-0.214988,B02512
02/03/2020 21:06,51.490341,-0.214988,B02512
02/03/2020 21:06,51.490341,-0.214988,B02512
02/03/2020 21:07,51.490341,-0.214988,B02512
02/03/2020 21:08,51.490341,-0.214988,B02512
02/03/2020 21:08,51.490341,-0.214988,B02512
02/03/2020 21:09,51.490341,-0.214988,B02512
02/03/2020 21:09,51.490341,-0.214988,B02512
02/03/2020 21:10,51.490341,-0.214988,B02512
02/03/2020 21:10,51.490341,-0.214988,B02512
02/03/2020 21:11,51.490341,-0.214988,B02512
02/03/2020 21:11,51.490341,-0.214988,B02512
02/03/2020 21:12,51.490341,-0.214988,B02512
02/03/2020 21:12,51.490341,-0.214988,B02512
02/03/2020 21:13,51.493481,-0.238095,B02512
02/03/2020 21:13,51.493481,-0.238095,B02512
