id,duration,journey_id,updated_at,,,created_at,,,,,,start_longitude,start_latitude,end_longitude,end_latitude,trip_dist,,,,,,,
18030,10620,814,13/03/2020 12:01,,,13/03/2020 12:01,,,,,,-0.896189,52.217542,-0.893838,52.229958,951.8038923,,,,,,,
18084,1440,815,13/03/2020 13:06,,,13/03/2020 13:06,,,,,,-0.129804,51.516583,-0.129804,51.516583,4763.235159,,,,,,,
18166,6300,816,13/03/2020 13:57,,,13/03/2020 13:57,,,,,,-0.102236,51.509291,-0.102236,51.509291,1746.726826,,,,,,,
18301,2520,817,13/03/2020 15:27,,,13/03/2020 15:27,,,,,,-0.218832,51.5044,-0.218832,51.5044,1368.741145,,,,,,,
18371,3240,818,13/03/2020 16:07,,,13/03/2020 16:07,,,,,,-0.109421,51.343967,-0.109421,51.343967,0,,,,,,,
18382,1080,819,13/03/2020 16:29,,,13/03/2020 16:29,,,,,,-0.218048,51.46107,-0.218048,51.46107,2930.934769,,,,,,,
18384,3840,820,13/03/2020 16:30,,,13/03/2020 16:30,,,,,,-0.121867,51.462891,-0.121867,51.462891,0,,,,,,,
18410,360,821,13/03/2020 16:51,,,13/03/2020 16:51,,,,,,0.033194,51.546819,0.033188,51.546814,794.9956403,,,,,,,
18414,420,822,13/03/2020 16:52,,,13/03/2020 16:52,,,,,,-0.013213,51.449555,-0.013213,51.449555,1232.455692,,,,,,,
18420,3060,823,13/03/2020 17:10,,,13/03/2020 17:10,,,,,,-0.15385,51.432963,-0.15385,51.432963,1217.716526,,,,,,,
18469,1920,824,13/03/2020 17:43,,,13/03/2020 17:43,,,,,,-0.129801,51.516584,-0.129801,51.516584,2492.548463,,,,,,,
18498,3000,825,13/03/2020 18:00,,,13/03/2020 18:00,,,,,,-0.100437,51.504808,-0.100437,51.504808,0,,,,,,,
18519,2220,826,13/03/2020 18:11,,,13/03/2020 18:11,,,,,,-0.89576,52.228624,-0.900042,52.214962,2140.704744,,,,,,,
18538,1200,827,13/03/2020 18:20,,,13/03/2020 18:20,,,,,,-0.098519,51.523257,-0.098519,51.523257,1751.973528,,,,,,,
18568,2220,828,13/03/2020 18:50,,,13/03/2020 18:50,,,,,,-0.106808,51.619715,-0.106808,51.619715,1829.366014,,,,,,,
18603,1440,829,13/03/2020 20:22,,,13/03/2020 20:22,,,,,,-0.110104,51.372025,-0.110104,51.372025,3904.990202,,,,,,,
18604,3480,830,13/03/2020 21:04,,,13/03/2020 21:04,,,,,,-0.024145,51.477656,-0.024145,51.477656,0,,,,,,,
18605,2340,831,13/03/2020 23:08,,,13/03/2020 23:08,,,,,,0.000519,51.437818,0.000519,51.437818,1746.726826,,,,,,,
18606,840,832,13/03/2020 23:12,,,13/03/2020 23:12,,,,,,-0.138708,51.450481,-0.138708,51.450481,1662.071439,,,,,,,
18607,1440,833,14/03/2020 07:54,,,14/03/2020 07:54,,,,,,-0.153153,51.443246,-0.153153,51.443246,1777.419755,,,,,,,
18608,900,834,14/03/2020 08:57,,,14/03/2020 08:57,,,,,,-0.060392,51.414282,-0.060392,51.414282,2860.881406,,,,,,,
18609,840,835,14/03/2020 10:03,,,14/03/2020 10:03,,,,,,0.053299,51.532893,0.053299,51.532893,2860.881406,,,,,,,
18610,1920,836,14/03/2020 10:58,,,14/03/2020 10:58,,,,,,-0.047763,51.475266,-0.047763,51.475266,1368.741145,,,,,,,
18612,2760,837,14/03/2020 11:19,,,14/03/2020 11:19,,,,,,-0.109449,51.343982,-0.109449,51.343982,2492.548463,,,,,,,
18613,1440,838,14/03/2020 11:52,,,14/03/2020 11:52,,,,,,-0.060396,51.414245,-0.060396,51.414245,3904.990202,,,,,,,
18614,3840,839,14/03/2020 11:56,,,14/03/2020 11:56,,,,,,-0.060396,51.414245,-0.060396,51.414245,0,,,,,,,
18615,1980,840,14/03/2020 12:05,,,14/03/2020 12:05,,,,,,-0.117358,51.461884,-0.116309,51.463226,342.0790639,,,,,,,
18625,3360,841,14/03/2020 12:29,,,14/03/2020 12:29,,,,,,-0.284894,51.598142,-0.284894,51.598142,1829.366014,,,,,,,
18626,3780,842,14/03/2020 12:32,,,14/03/2020 12:32,,,,,,-0.284894,51.598142,-0.284894,51.598142,0,,,,,,,
18632,2880,843,14/03/2020 12:40,,,14/03/2020 12:40,,,,,,0.071655,51.542471,0.071655,51.542471,0,,,,,,,
18634,5460,844,14/03/2020 12:46,,,14/03/2020 12:46,,,,,,-0.222552,51.533393,-0.222552,51.533393,2565.029081,,,,,,,
18637,4380,845,14/03/2020 12:50,,,14/03/2020 12:50,,,,,,-0.337,51.447946,-0.336905,51.447906,0,,,,,,,
18655,1380,846,14/03/2020 13:00,,,14/03/2020 13:00,,,,,,-0.070948,51.496335,-0.070948,51.496335,1368.741145,,,,,,,
18673,2760,847,14/03/2020 13:18,,,14/03/2020 13:18,,,,,,-0.047531,51.475204,-0.047531,51.475204,276.7299579,,,,,,,
18689,1560,848,14/03/2020 13:37,,,14/03/2020 13:37,,,,,,-0.124726,51.389762,-0.124726,51.389762,1368.741145,,,,,,,
18703,300,849,14/03/2020 13:50,,,14/03/2020 13:50,,,,,,-0.111411,51.462327,-0.114298,51.461666,1053.798685,,,,,,,
18704,2340,850,14/03/2020 13:51,,,14/03/2020 13:51,,,,,,-0.2294,51.583775,-0.2294,51.583775,342.0790639,,,,,,,
18713,360,851,14/03/2020 14:11,,,14/03/2020 14:11,,,,,,-0.321268,51.578005,-0.371429,51.590664,342.0790639,,,,,,,
18799,5940,852,14/03/2020 14:50,,,14/03/2020 14:50,,,,,,0.003764,51.566593,0.003764,51.566593,1295.320194,,,,,,,
18830,1860,853,14/03/2020 15:14,,,14/03/2020 15:14,,,,,,-0.00449,51.536621,-0.00449,51.536621,342.0790639,,,,,,,
18831,2640,854,14/03/2020 15:21,,,14/03/2020 15:21,,,,,,-0.169292,51.513018,-0.169292,51.513018,0,,,,,,,
18832,900,855,14/03/2020 15:40,,,14/03/2020 15:40,,,,,,-0.100753,51.578748,-0.100753,51.578748,1498.750761,,,,,,,
18833,2400,856,14/03/2020 15:43,,,14/03/2020 15:43,,,,,,-0.080682,51.376879,-0.080682,51.376879,0,,,,,,,
18834,1200,857,14/03/2020 16:04,,,14/03/2020 16:04,,,,,,-0.235453,51.494106,-0.092786,51.521091,4763.235159,,,,,,,
18845,3960,858,14/03/2020 16:11,,,14/03/2020 16:11,,,,,,-0.015564,51.602385,-0.015564,51.602385,0,,,,,,,
18868,4260,859,14/03/2020 16:40,,,14/03/2020 16:40,,,,,,-0.222564,51.533377,-0.222564,51.533377,0,,,,,,,
18872,1380,860,14/03/2020 16:42,,,14/03/2020 16:42,,,,,,-0.189216,51.457934,-0.189216,51.457934,0,,,,,,,
18907,1380,861,14/03/2020 17:00,,,14/03/2020 17:00,,,,,,-0.35854,51.573326,-0.358495,51.573326,1829.366014,,,,,,,
18951,5940,862,14/03/2020 17:12,,,14/03/2020 17:12,,,,,,-0.24533,51.596764,-0.24533,51.596764,1279.641419,,,,,,,
18965,660,863,14/03/2020 17:16,,,14/03/2020 17:16,,,,,,-0.247217,51.503053,-0.247217,51.503053,514.3387893,,,,,,,
18974,1140,864,14/03/2020 17:25,,,14/03/2020 17:25,,,,,,-0.134998,51.535314,-0.134998,51.535314,2628.500257,,,,,,,
18976,540,865,14/03/2020 17:26,,,14/03/2020 17:26,,,,,,-0.134998,51.535314,-0.134998,51.535313,2208.819633,,,,,,,
18993,1080,866,14/03/2020 17:31,,,14/03/2020 17:31,,,,,,-0.239247,51.493506,-0.239247,51.493506,3813.912165,,,,,,,
19000,8460,867,14/03/2020 17:32,,,14/03/2020 17:32,,,,,,-0.134999,51.535312,-0.134999,51.535312,0,,,,,,,
19118,2100,868,14/03/2020 18:07,,,14/03/2020 18:07,,,,,,-0.119093,51.371885,-0.119093,51.371885,342.0790639,,,,,,,
19123,840,869,14/03/2020 18:10,,,14/03/2020 18:10,,,,,,-0.140802,51.45958,-0.140802,51.459579,2731.619124,,,,,,,
19218,960,870,14/03/2020 18:50,,,14/03/2020 18:50,,,,,,-0.398932,51.596625,-0.321301,51.578102,3372.382656,,,,,,,
19290,3480,871,14/03/2020 19:37,,,14/03/2020 19:37,,,,,,-0.085283,51.530872,-0.085283,51.530872,0,,,,,,,
19320,1200,872,14/03/2020 19:59,,,14/03/2020 19:59,,,,,,-0.098893,51.4952,-0.098893,51.4952,3092.977316,,,,,,,
19327,3000,873,14/03/2020 20:06,,,14/03/2020 20:06,,,,,,-0.117425,51.461919,-0.117425,51.461918,0,,,,,,,
19351,1020,874,14/03/2020 20:52,,,14/03/2020 20:52,,,,,,-0.1065,51.533465,-0.1065,51.533465,2140.704744,,,,,,,
19352,840,875,14/03/2020 20:54,,,14/03/2020 20:54,,,,,,-0.098274,51.520102,-0.098274,51.520103,951.8038923,,,,,,,
19354,0,876,14/03/2020 21:09,,,14/03/2020 21:09,,,,,,-0.041224,51.526284,-0.041224,51.526283,0,,,,,,,
19362,540,877,14/03/2020 21:42,,,14/03/2020 21:42,,,,,,-0.500268,51.643347,-0.500268,51.643349,1670.623946,,,,,,,
19364,1320,878,14/03/2020 22:15,,,14/03/2020 22:15,,,,,,-0.143795,51.463155,-0.114471,51.462246,5256.735669,,,,,,,
19377,1320,879,14/03/2020 23:47,,,14/03/2020 23:47,,,,,,-0.21008,51.469523,-0.21008,51.469523,1368.741145,,,,,,,
19378,4980,880,15/03/2020 00:26,,,15/03/2020 00:26,,,,,,-0.239634,51.493499,-0.239634,51.493499,1526.971221,,,,,,,
19379,3240,881,15/03/2020 05:33,,,15/03/2020 05:33,,,,,,-0.061303,51.420432,-0.061303,51.420432,0,,,,,,,
19380,1320,882,15/03/2020 09:57,,,15/03/2020 09:57,,,,,,0.003766,51.566595,-0.004518,51.540123,2860.881406,,,,,,,
19423,1680,883,15/03/2020 10:31,,,15/03/2020 10:31,,,,,,-0.109274,51.344018,-0.109274,51.344018,2633.424081,,,,,,,
19435,2280,884,15/03/2020 10:57,,,15/03/2020 10:57,,,,,,-0.143447,51.527604,-0.143447,51.527604,0,,,,,,,
19475,1860,885,15/03/2020 11:40,,,15/03/2020 11:40,,,,,,-0.030638,51.56854,-0.029968,51.568989,0,,,,,,,
19500,840,886,15/03/2020 12:03,,,15/03/2020 12:03,,,,,,-0.210365,51.571591,-0.210365,51.571591,1982.40135,,,,,,,
19515,5040,887,15/03/2020 12:10,,,15/03/2020 12:10,,,,,,-0.099179,51.451489,-0.099179,51.451489,1526.971221,,,,,,,
19517,1140,888,15/03/2020 12:12,,,15/03/2020 12:12,,,,,,-0.099179,51.451489,-0.099179,51.451489,0,,,,,,,
19579,600,889,15/03/2020 13:02,,,15/03/2020 13:02,,,,,,-0.222547,51.533369,-0.222547,51.533369,2249.04117,,,,,,,
19584,840,890,15/03/2020 13:10,,,15/03/2020 13:10,,,,,,-0.176176,51.523193,-0.176176,51.523193,3653.210889,,,,,,,
19585,3480,891,15/03/2020 13:17,,,15/03/2020 13:17,,,,,,-0.398532,51.473099,-0.398532,51.473099,0,,,,,,,
19586,1260,892,15/03/2020 13:19,,,15/03/2020 13:19,,,,,,-0.201409,51.541019,-0.201409,51.541019,0,,,,,,,
19587,4620,893,15/03/2020 13:19,,,15/03/2020 13:19,,,,,,-0.0314,51.569705,-0.0314,51.569706,1829.366014,,,,,,,
19595,1080,894,15/03/2020 13:31,,,15/03/2020 13:31,,,,,,-0.143447,51.527604,-0.143447,51.527604,1746.726826,,,,,,,
19610,1800,895,15/03/2020 13:59,,,15/03/2020 13:59,,,,,,-0.207267,51.519005,-0.207267,51.519005,1368.741145,,,,,,,
19611,3480,896,15/03/2020 14:17,,,15/03/2020 14:17,,,,,,-0.138489,51.54339,-0.138489,51.54339,1347.657955,,,,,,,
19612,600,897,15/03/2020 14:26,,,15/03/2020 14:26,,,,,,-0.139384,51.543552,-0.139384,51.543552,1829.366014,,,,,,,
19613,900,898,15/03/2020 14:30,,,15/03/2020 14:30,,,,,,-0.076399,51.488732,-0.076399,51.488732,2851.34913,,,,,,,
19614,1800,899,15/03/2020 14:30,,,15/03/2020 14:30,,,,,,-0.076399,51.488732,-0.076399,51.488732,0,,,,,,,
19615,1680,900,15/03/2020 15:01,,,15/03/2020 15:01,,,,,,-0.11736,51.461892,-0.113647,51.457737,1526.971221,,,,,,,
19616,1260,901,15/03/2020 15:03,,,15/03/2020 15:03,,,,,,-0.209807,51.469474,-0.209807,51.469474,4036.023968,,,,,,,
19640,960,902,15/03/2020 15:36,,,15/03/2020 15:36,,,,,,-0.139387,51.529875,-0.139387,51.529873,4720.370746,,,,,,,
19679,1560,903,15/03/2020 16:48,,,15/03/2020 16:48,,,,,,-0.226778,51.593938,-0.226778,51.593938,4763.235159,,,,,,,
19680,1440,904,15/03/2020 17:27,,,15/03/2020 17:27,,,,,,-0.176806,51.523224,-0.176806,51.523224,3890.996401,,,,,,,
19681,1020,905,15/03/2020 17:47,,,15/03/2020 17:47,,,,,,-0.106972,51.53352,-0.106972,51.53352,3994.263862,,,,,,,
19682,1020,906,15/03/2020 17:54,,,15/03/2020 17:54,,,,,,-0.433742,51.49328,-0.43373,51.493286,1971.468992,,,,,,,
19803,720,907,15/03/2020 19:10,,,15/03/2020 19:10,,,,,,-0.474003,51.454446,-0.474003,51.454446,1217.716526,,,,,,,
19813,1680,908,15/03/2020 19:19,,,15/03/2020 19:19,,,,,,-0.169394,51.477292,-0.169394,51.477292,1526.971221,,,,,,,
19857,1380,909,15/03/2020 19:43,,,15/03/2020 19:43,,,,,,-0.145059,51.442007,-0.145059,51.442007,1583.120518,,,,,,,
19867,1260,910,15/03/2020 19:50,,,15/03/2020 19:50,,,,,,-0.15341,51.479017,-0.15341,51.479017,4870.470628,,,,,,,
19911,840,911,15/03/2020 21:00,,,15/03/2020 21:00,,,,,,-0.023261,51.417735,-0.023261,51.417735,2091.227707,,,,,,,
19912,900,912,15/03/2020 23:36,,,15/03/2020 23:36,,,,,,-0.129189,51.422618,-0.129189,51.422618,2731.619124,,,,,,,
19913,1200,913,15/03/2020 23:37,,,15/03/2020 23:37,,,,,,-0.376051,51.879837,-0.376051,51.879837,3700.807532,,,,,,,
19914,1200,914,16/03/2020 07:28,,,16/03/2020 07:28,,,,,,-0.144994,51.442055,-0.144994,51.442055,4447.800636,,,,,,,
19915,1680,915,16/03/2020 07:46,,,16/03/2020 07:46,,,,,,-0.006653,51.45485,-0.006653,51.45485,3080.695156,,,,,,,
19916,960,916,16/03/2020 08:00,,,16/03/2020 08:00,,,,,,-0.047587,51.475217,-0.103153,51.497398,1217.716526,,,,,,,
19920,2340,917,16/03/2020 08:02,,,16/03/2020 08:02,,,,,,-0.094351,51.56663,-0.094351,51.56663,1746.726826,,,,,,,
19921,1440,918,16/03/2020 08:02,,,16/03/2020 08:02,,,,,,-0.135013,51.53531,-0.135013,51.535309,1217.716526,,,,,,,
19939,1200,919,16/03/2020 08:07,,,16/03/2020 08:07,,,,,,-0.140889,51.459559,-0.096302,51.49958,1829.366014,,,,,,,
20061,1140,920,16/03/2020 08:34,,,16/03/2020 08:34,,,,,,-0.100434,51.504806,-0.100434,51.504806,0,,,,,,,
20116,960,921,16/03/2020 09:18,,,16/03/2020 09:18,,,,,,-0.100458,51.504993,-0.100458,51.504993,1217.716526,,,,,,,
20117,2520,922,16/03/2020 09:19,,,16/03/2020 09:19,,,,,,-0.100425,51.504997,-0.100425,51.504997,514.3387893,,,,,,,
20118,0,923,16/03/2020 09:20,,,16/03/2020 09:20,,,,,,-0.100435,51.505005,-0.100435,51.505005,0,,,,,,,
20119,1140,924,16/03/2020 09:21,,,16/03/2020 09:21,,,,,,-0.210293,51.571536,-0.210293,51.571536,4686.071847,,,,,,,
20120,8460,925,16/03/2020 09:40,,,16/03/2020 09:40,,,,,,-0.900048,52.214965,-0.888594,52.231174,1982.40135,,,,,,,
20131,900,926,16/03/2020 09:48,,,16/03/2020 09:48,,,,,,-0.095504,51.499373,-0.140487,51.459602,1749.039505,,,,,,,
20281,2520,927,16/03/2020 10:41,,,16/03/2020 10:41,,,,,,-0.100423,51.504987,-0.100423,51.504987,0,,,,,,,
20307,4800,928,16/03/2020 10:48,,,16/03/2020 10:48,,,,,,-0.10043,51.505017,-0.10043,51.505017,0,,,,,,,
20322,960,929,16/03/2020 10:54,,,16/03/2020 10:54,,,,,,-0.100431,51.504984,-0.100431,51.504984,0,,,,,,,
20325,600,930,16/03/2020 10:55,,,16/03/2020 10:55,,,,,,-0.100442,51.504995,-0.100442,51.504995,1622.28701,,,,,,,
20327,4500,931,16/03/2020 10:56,,,16/03/2020 10:56,,,,,,-0.100434,51.504959,-0.100434,51.504959,0,,,,,,,
20333,1020,932,16/03/2020 10:57,,,16/03/2020 10:57,,,,,,-0.100426,51.504996,-0.100426,51.504996,2492.548463,,,,,,,
20334,2160,933,16/03/2020 10:58,,,16/03/2020 10:58,,,,,,-0.222664,51.533395,-0.222664,51.533395,1829.366014,,,,,,,
20460,1020,934,16/03/2020 12:06,,,16/03/2020 12:06,,,,,,0.071652,51.542471,0.071652,51.542471,1217.716526,,,,,,,
20492,1800,935,16/03/2020 12:24,,,16/03/2020 12:24,,,,,,-0.398737,51.473103,-0.398737,51.473103,0,,,,,,,
20498,1020,936,16/03/2020 12:35,,,16/03/2020 12:35,,,,,,-0.231779,51.491419,-0.231779,51.491419,0,,,,,,,
20520,1440,937,16/03/2020 12:59,,,16/03/2020 12:59,,,,,,-0.229408,51.583757,-0.229408,51.583757,2492.548463,,,,,,,
20526,1260,938,16/03/2020 13:02,,,16/03/2020 13:02,,,,,,-0.359492,51.469336,-0.359492,51.469336,2754.05057,,,,,,,
20535,3300,939,16/03/2020 13:17,,,16/03/2020 13:17,,,,,,-0.100448,51.504983,-0.100448,51.504983,0,,,,,,,
20536,1860,940,16/03/2020 13:18,,,16/03/2020 13:18,,,,,,-0.100444,51.504973,-0.100444,51.504973,342.0790639,,,,,,,
20548,600,941,16/03/2020 13:56,,,16/03/2020 13:56,,,,,,-0.164965,51.493375,-0.164965,51.493374,1098.020127,,,,,,,
20556,300,942,16/03/2020 14:06,,,16/03/2020 14:06,,,,,,-0.888776,52.231158,-0.896189,52.217541,1053.798685,,,,,,,
20578,4560,943,16/03/2020 14:18,,,16/03/2020 14:18,,,,,,-0.166924,51.437421,-0.166924,51.437421,1829.366014,,,,,,,
20607,1440,944,16/03/2020 14:43,,,16/03/2020 14:43,,,,,,-0.132954,51.523362,-0.132954,51.523362,5252.396711,,,,,,,
20608,2220,945,16/03/2020 14:44,,,16/03/2020 14:44,,,,,,-0.166897,51.437332,-0.166897,51.437332,0,,,,,,,
20609,1080,946,16/03/2020 14:45,,,16/03/2020 14:45,,,,,,0.010317,51.626104,0.010317,51.626104,2881.715243,,,,,,,
20616,180,947,16/03/2020 15:15,,,16/03/2020 15:15,,,,,,-0.48965,51.47204,-0.48965,51.47204,0,,,,,,,
20617,3540,948,16/03/2020 15:15,,,16/03/2020 15:15,,,,,,-0.221279,51.507422,-0.221279,51.507422,2477.562494,,,,,,,
20618,3480,949,16/03/2020 15:56,,,16/03/2020 15:56,,,,,,-0.019604,51.603541,-0.019604,51.603541,0,,,,,,,
20619,1800,950,16/03/2020 16:02,,,16/03/2020 16:02,,,,,,-0.141079,51.518045,-0.141079,51.518045,0,,,,,,,
20620,900,951,16/03/2020 16:23,,,16/03/2020 16:23,,,,,,-0.181506,51.599745,-0.181506,51.599745,873.4714024,,,,,,,
20621,2160,952,16/03/2020 16:35,,,16/03/2020 16:35,,,,,,-0.357926,51.478828,-0.357926,51.478828,0,,,,,,,
20622,2106.428571,953,16/03/2020 16:40,,,16/03/2020 16:40,,,,,,-0.140572,51.459608,-0.152561,51.443611,,,,,,,,
20636,2147.857143,954,16/03/2020 17:02,,,16/03/2020 17:02,,,,,,-0.087968,51.385618,-0.087968,51.385618,,,,,,,,
20688,2189.285714,955,16/03/2020 17:39,,,16/03/2020 17:39,,,,,,-0.115616,51.513586,-0.078252,51.488869,,,,,,,,
20760,2230.714286,956,16/03/2020 18:16,,,16/03/2020 18:16,,,,,,-0.14914,51.447201,-0.140679,51.459782,,,,,,,,
20777,2272.142857,957,16/03/2020 18:22,,,16/03/2020 18:22,,,,,,-0.099076,51.524175,-0.099076,51.524175,,,,,,,,
20812,2313.571429,958,16/03/2020 18:37,,,16/03/2020 18:37,,,,,,-0.163398,51.515455,-0.163398,51.515455,,,,,,,,
20822,2355,959,16/03/2020 19:07,,,16/03/2020 19:07,,,,,,-0.171374,51.468834,-0.171374,51.468834,,,,,,,,
20823,2396.428571,960,16/03/2020 19:58,,,16/03/2020 19:58,,,,,,-0.033088,51.55086,-0.033088,51.55086,,,,,,,,
20824,2437.857143,961,16/03/2020 20:00,,,16/03/2020 20:00,,,,,,-0.211911,51.5613,-0.211911,51.5613,,,,,,,,
20825,2479.285714,962,16/03/2020 21:40,,,16/03/2020 21:40,,,,,,-0.033216,51.550711,-0.033216,51.550711,,,,,,,,
20826,2520.714286,963,17/03/2020 07:29,,,17/03/2020 07:29,,,,,,-0.144959,51.441942,-0.144959,51.441942,,,,,,,,
20827,2562.142857,964,17/03/2020 08:01,,,17/03/2020 08:01,,,,,,-0.210244,51.563804,-0.210244,51.563804,,,,,,,,
20828,2603.571429,965,17/03/2020 08:14,,,17/03/2020 08:14,,,,,,-0.13029,51.534557,-0.085754,51.524979,,,,,,,,
20899,2645,966,17/03/2020 08:50,,,17/03/2020 08:50,,,,,,-0.339802,51.443183,-0.339802,51.443184,,,,,,,,
20922,2686.428571,967,17/03/2020 09:18,,,17/03/2020 09:18,,,,,,-0.222543,51.533372,-0.222543,51.533372,,,,,,,,
20923,2727.857143,968,17/03/2020 09:30,,,17/03/2020 09:30,,,,,,-0.143447,51.527526,-0.143447,51.527526,,,,,,,,
20924,2769.285714,969,17/03/2020 09:43,,,17/03/2020 09:43,,,,,,0.139107,51.438569,0.139107,51.438569,,,,,,,,
20925,2810.714286,970,17/03/2020 10:22,,,17/03/2020 10:22,,,,,,-0.398492,51.47316,-0.398492,51.47316,,,,,,,,
20926,2852.142857,971,17/03/2020 10:22,,,17/03/2020 10:22,,,,,,-0.162454,51.405629,-0.093284,51.376312,,,,,,,,
20939,2893.571429,972,17/03/2020 10:29,,,17/03/2020 10:29,,,,,,-0.21027,51.571536,-0.21027,51.571536,,,,,,,,
21006,2935,973,17/03/2020 11:18,,,17/03/2020 11:18,,,,,,-0.382169,51.483476,-0.382169,51.483476,,,,,,,,
21008,2976.428571,974,17/03/2020 12:01,,,17/03/2020 12:01,,,,,,-0.161236,51.491812,-0.145974,51.478462,,,,,,,,
21026,3017.857143,975,17/03/2020 13:00,,,17/03/2020 13:00,,,,,,-0.087229,51.524604,-0.13483,51.53561,,,,,,,,
21030,3059.285714,976,17/03/2020 13:02,,,17/03/2020 13:02,,,,,,-0.226159,51.530158,-0.225504,51.530087,,,,,,,,
21220,3100.714286,977,17/03/2020 14:00,,,17/03/2020 14:00,,,,,,-0.146595,51.478046,-0.160858,51.489113,,,,,,,,
21440,3142.142857,978,17/03/2020 15:48,,,17/03/2020 15:48,,,,,,-0.009635,51.518748,-0.009635,51.518748,,,,,,,,
21553,3183.571429,979,17/03/2020 16:45,,,17/03/2020 16:45,,,,,,-0.22445,51.493072,-0.240191,51.494526,,,,,,,,
21640,3225,980,17/03/2020 17:15,,,17/03/2020 17:15,,,,,,-0.171233,51.467536,-0.171233,51.467536,,,,,,,,
21685,3266.428571,981,17/03/2020 17:37,,,17/03/2020 17:37,,,,,,-0.236045,51.494126,-0.097682,51.491489,,,,,,,,
21704,3307.857143,982,17/03/2020 17:42,,,17/03/2020 17:42,,,,,,-0.126975,51.421618,-0.126975,51.421618,,,,,,,,
21875,3349.285714,983,17/03/2020 18:36,,,17/03/2020 18:36,,,,,,-0.154341,51.519441,-0.154341,51.519441,,,,,,,,
21891,3390.714286,984,17/03/2020 18:43,,,17/03/2020 18:43,,,,,,-0.209879,51.526294,-0.209879,51.526294,,,,,,,,
21893,3432.142857,985,17/03/2020 18:43,,,17/03/2020 18:43,,,,,,-0.209879,51.526294,-0.209879,51.526294,,,,,,,,
22022,3473.571429,986,17/03/2020 19:49,,,17/03/2020 19:49,,,,,,-0.125856,51.403572,-0.125856,51.403572,,,,,,,,
22050,3515,987,17/03/2020 22:53,,,17/03/2020 22:53,,,,,,-0.094611,51.49259,-0.094611,51.492592,,,,,,,,
22064,3556.428571,988,17/03/2020 23:45,,,17/03/2020 23:45,,,,,,-0.038192,51.53,-0.038192,51.53,,,,,,,,
22065,3597.857143,989,18/03/2020 07:24,,,18/03/2020 07:24,,,,,,-0.145003,51.442035,-0.145003,51.442035,,,,,,,,
22066,3639.285714,990,18/03/2020 09:13,,,18/03/2020 09:13,,,,,,-0.130502,51.426099,-0.034571,51.476006,,,,,,,,
22147,3680.714286,991,18/03/2020 09:54,,,18/03/2020 09:54,,,,,,0.010353,51.626033,0.010353,51.626033,,,,,,,,
22175,3722.142857,992,18/03/2020 11:17,,,18/03/2020 11:17,,,,,,-0.134986,51.535282,-0.093804,51.529121,,,,,,,,
22257,3763.571429,993,18/03/2020 11:59,,,18/03/2020 11:59,,,,,,-0.32531,51.495386,-0.32531,51.495386,,,,,,,,
22271,3805,994,18/03/2020 12:14,,,18/03/2020 12:14,,,,,,0.010662,51.626119,0.010662,51.626119,,,,,,,,
22272,3846.428571,995,18/03/2020 12:48,,,18/03/2020 12:48,,,,,,-0.154582,51.520351,-0.154582,51.520351,,,,,,,,
22273,3887.857143,996,18/03/2020 12:55,,,18/03/2020 12:55,,,,,,-0.154582,51.520351,-0.154582,51.520351,,,,,,,,
22274,3929.285714,997,18/03/2020 13:36,,,18/03/2020 13:36,,,,,,-0.047536,51.475193,-0.047536,51.475193,,,,,,,,
22312,3970.714286,998,18/03/2020 14:22,,,18/03/2020 14:22,,,,,,-0.041133,51.526394,0.00101,51.540806,,,,,,,,
22331,4012.142857,999,18/03/2020 16:22,,,18/03/2020 16:22,,,,,,-0.21131,51.561648,-0.21131,51.561648,,,,,,,,
22332,4053.571429,1000,18/03/2020 16:38,,,18/03/2020 16:38,,,,,,-0.171073,51.467082,-0.171073,51.467082,,,,,,,,
22333,4095,1001,18/03/2020 17:01,,,18/03/2020 17:01,,,,,,-0.088087,51.385618,-0.088087,51.385618,,,,,,,,
22334,4136.428571,1002,18/03/2020 17:15,,,18/03/2020 17:15,,,,,,-0.211811,51.53135,-0.211811,51.53135,,,,,,,,
22335,4177.857143,1003,18/03/2020 17:26,,,18/03/2020 17:26,,,,,,-0.211811,51.53135,-0.211811,51.53135,,,,,,,,
22336,4219.285714,1004,18/03/2020 19:59,,,18/03/2020 19:59,,,,,,-0.14048,51.459596,-0.1404,51.45948,,,,,,,,
22398,4260.714286,1005,19/03/2020 07:25,,,19/03/2020 07:25,,,,,,-0.144944,51.442022,-0.144944,51.442022,,,,,,,,
22399,4302.142857,1006,19/03/2020 08:19,,,19/03/2020 08:19,,,,,,-0.140504,51.459584,-0.150316,51.462132,,,,,,,,
22429,4343.571429,1007,19/03/2020 12:53,,,19/03/2020 12:53,,,,,,-0.208191,51.541276,-0.208191,51.541276,,,,,,,,
22430,4385,1008,19/03/2020 15:51,,,19/03/2020 15:51,,,,,,-0.398587,51.473148,-0.398587,51.473148,,,,,,,,
22431,4426.428571,1009,19/03/2020 18:17,,,19/03/2020 18:17,,,,,,-0.229405,51.583595,-0.229405,51.583595,,,,,,,,
22432,4467.857143,1010,19/03/2020 18:44,,,19/03/2020 18:44,,,,,,-0.144917,51.441912,-0.144917,51.441912,,,,,,,,
22433,4509.285714,1011,19/03/2020 19:05,,,19/03/2020 19:05,,,,,,-1.151233,52.962688,-1.151233,52.962688,,,,,,,,
