group,id,journey_id,start_latitude,start_longitude,created_at,,updated_at_rn,,Trip_Length,group,id,journey_id,start_latitude,start_longitude,created_at,,updated_at_rn,,Trip_Length,group,id,journey_id,start_latitude,start_longitude,created_at,,updated_at_rn,,Trip_Length,,
1,15203,584,51.531489,-0.081286,09/03/2020 00:00,12:53:00,09/03/2020 00:00,12:53:00,00:00:00,2,17176,753,51.506287,-0.115881,11/03/2020 00:00,19:05:00,11/03/2020 00:00,19:05:00,00:00:00,3,20622,953,51.459608,-0.140572,16/03/2020 00:00,16:40:00,16/03/2020 00:00,17:42:00,01:02:00,,
1,15267,585,51.505078,-0.100546,09/03/2020 00:00,13:03:00,09/03/2020 00:00,13:16:00,00:13:00,2,17177,754,51.51499,-0.104592,11/03/2020 00:00,19:28:00,11/03/2020 00:00,19:28:00,00:00:00,3,20636,954,51.385618,-0.087968,16/03/2020 00:00,17:02:00,16/03/2020 00:00,17:02:00,00:00:00,,
1,15314,586,51.503978,-0.245669,09/03/2020 00:00,13:11:00,09/03/2020 00:00,13:11:00,00:00:00,2,17178,755,51.376261,-0.093921,11/03/2020 00:00,20:10:00,11/03/2020 00:00,21:00:00,00:50:00,3,20688,955,51.513586,-0.115616,16/03/2020 00:00,17:39:00,16/03/2020 00:00,18:34:00,00:55:00,,
1,15345,587,51.578014,-0.321276,09/03/2020 00:00,13:18:00,09/03/2020 00:00,13:19:00,00:01:00,2,17180,756,51.509394,-0.223732,11/03/2020 00:00,20:11:00,11/03/2020 00:00,20:11:00,00:00:00,3,20760,956,51.447201,-0.14914,16/03/2020 00:00,18:16:00,16/03/2020 00:00,18:47:00,00:31:00,,
1,15349,588,51.506259,-0.10143,09/03/2020 00:00,13:19:00,09/03/2020 00:00,13:19:00,00:00:00,2,17197,757,51.437785,0.000442,11/03/2020 00:00,20:26:00,11/03/2020 00:00,20:26:00,00:00:00,3,20777,957,51.524175,-0.099076,16/03/2020 00:00,18:22:00,16/03/2020 00:00,18:22:00,00:00:00,,
1,15353,589,51.488629,-0.078998,09/03/2020 00:00,13:21:00,09/03/2020 00:00,13:21:00,00:00:00,2,17225,758,52.214973,-0.900062,11/03/2020 00:00,20:58:00,12/03/2020 00:00,02:59:00,###############################################################################################################################################################################################################################################################,3,20812,958,51.515455,-0.163398,16/03/2020 00:00,18:37:00,16/03/2020 00:00,18:37:00,00:00:00,,
1,15394,590,51.703266,-0.410941,09/03/2020 00:00,13:40:00,09/03/2020 00:00,13:40:00,00:00:00,2,17434,759,51.492192,-0.035223,12/03/2020 00:00,05:27:00,12/03/2020 00:00,05:27:00,00:00:00,3,20822,959,51.468834,-0.171374,16/03/2020 00:00,19:07:00,16/03/2020 00:00,19:07:00,00:00:00,,
1,15415,591,51.504811,-0.100412,09/03/2020 00:00,13:46:00,09/03/2020 00:00,13:46:00,00:00:00,2,17435,760,51.413563,-0.06905,12/03/2020 00:00,05:45:00,12/03/2020 00:00,05:45:00,00:00:00,3,20823,960,51.55086,-0.033088,16/03/2020 00:00,19:58:00,16/03/2020 00:00,19:58:00,00:00:00,,
1,15420,592,51.504811,-0.100412,09/03/2020 00:00,13:48:00,09/03/2020 00:00,13:49:00,00:01:00,2,17436,761,51.634243,0.343481,12/03/2020 00:00,07:38:00,12/03/2020 00:00,07:38:00,00:00:00,3,20824,961,51.5613,-0.211911,16/03/2020 00:00,20:00:00,16/03/2020 00:00,20:00:00,00:00:00,,
1,15444,593,51.697013,-0.392417,09/03/2020 00:00,13:58:00,09/03/2020 00:00,13:58:00,00:00:00,2,17437,762,51.454214,-0.473702,12/03/2020 00:00,07:42:00,12/03/2020 00:00,07:42:00,00:00:00,3,20825,962,51.550711,-0.033216,16/03/2020 00:00,21:40:00,16/03/2020 00:00,21:40:00,00:00:00,,
1,15446,594,51.494966,-0.099512,09/03/2020 00:00,13:58:00,09/03/2020 00:00,13:58:00,00:00:00,2,17438,763,51.474184,-0.182935,12/03/2020 00:00,07:53:00,12/03/2020 00:00,09:10:00,01:17:00,3,20826,963,51.441942,-0.144959,17/03/2020 00:00,07:29:00,17/03/2020 00:00,07:29:00,00:00:00,,
1,15651,595,51.571742,-0.198412,09/03/2020 00:00,14:58:00,09/03/2020 00:00,14:58:00,00:00:00,2,17440,764,51.477161,-0.169306,12/03/2020 00:00,07:54:00,12/03/2020 00:00,07:54:00,00:00:00,3,20827,964,51.563804,-0.210244,17/03/2020 00:00,08:01:00,17/03/2020 00:00,08:01:00,00:00:00,,
1,15695,596,51.504812,-0.100409,09/03/2020 00:00,15:13:00,09/03/2020 00:00,15:53:00,00:40:00,2,17443,765,51.5225,-0.420841,12/03/2020 00:00,07:55:00,12/03/2020 00:00,07:55:00,00:00:00,3,20828,965,51.534557,-0.13029,17/03/2020 00:00,08:14:00,17/03/2020 00:00,08:58:00,00:44:00,,
1,15703,597,51.505003,-0.10042,09/03/2020 00:00,15:22:00,09/03/2020 00:00,15:22:00,00:00:00,2,17446,766,51.542906,0.03867,12/03/2020 00:00,07:56:00,12/03/2020 00:00,08:38:00,00:42:00,3,20899,966,51.443183,-0.339802,17/03/2020 00:00,08:50:00,17/03/2020 00:00,08:53:00,00:03:00,,
1,15710,598,51.538672,-0.144408,09/03/2020 00:00,15:32:00,09/03/2020 00:00,15:32:00,00:00:00,2,17468,767,51.454847,-0.006657,12/03/2020 00:00,08:02:00,12/03/2020 00:00,08:02:00,00:00:00,3,20922,967,51.533372,-0.222543,17/03/2020 00:00,09:18:00,17/03/2020 00:00,09:18:00,00:00:00,,
1,15713,599,51.506334,-0.103617,09/03/2020 00:00,15:37:00,09/03/2020 00:00,15:37:00,00:00:00,2,17496,768,51.475169,0.068962,12/03/2020 00:00,08:11:00,12/03/2020 00:00,08:11:00,00:00:00,3,20923,968,51.527526,-0.143447,17/03/2020 00:00,09:30:00,17/03/2020 00:00,09:30:00,00:00:00,,
,,,,,,,,,,2,17501,769,51.465976,-0.169943,12/03/2020 00:00,08:12:00,12/03/2020 00:00,08:12:00,00:00:00,3,20924,969,51.438569,0.139107,17/03/2020 00:00,09:43:00,17/03/2020 00:00,09:43:00,00:00:00,,
,,,,,,,,,,2,17513,770,51.566611,-0.094186,12/03/2020 00:00,08:16:00,12/03/2020 00:00,08:16:00,00:00:00,3,20925,970,51.47316,-0.398492,17/03/2020 00:00,10:22:00,17/03/2020 00:00,10:22:00,00:00:00,,
,,,,,,,,,,2,17569,771,51.46193,-0.117373,12/03/2020 00:00,08:33:00,12/03/2020 00:00,10:12:00,01:39:00,3,20926,971,51.405629,-0.162454,17/03/2020 00:00,10:22:00,17/03/2020 00:00,11:19:00,00:57:00,,
,,,,,,,,,,2,17675,772,51.599651,-0.181427,12/03/2020 00:00,09:34:00,12/03/2020 00:00,09:34:00,00:00:00,3,20939,972,51.571536,-0.21027,17/03/2020 00:00,10:29:00,17/03/2020 00:00,10:29:00,00:00:00,,
,,,,,,,,,,2,17689,773,51.462843,-0.121791,12/03/2020 00:00,10:01:00,12/03/2020 00:00,10:01:00,00:00:00,3,21006,973,51.483476,-0.382169,17/03/2020 00:00,11:18:00,17/03/2020 00:00,11:18:00,00:00:00,,
,,,,,,,,,,2,17700,774,51.449566,-0.013249,12/03/2020 00:00,10:39:00,12/03/2020 00:00,10:39:00,00:00:00,3,21008,974,51.491812,-0.161236,17/03/2020 00:00,12:01:00,17/03/2020 00:00,12:20:00,00:19:00,,
,,,,,,,,,,2,17701,775,51.469581,-0.171671,12/03/2020 00:00,10:52:00,12/03/2020 00:00,10:52:00,00:00:00,3,21026,975,51.524604,-0.087229,17/03/2020 00:00,13:00:00,17/03/2020 00:00,13:41:00,00:41:00,,
,,,,,,,,,,2,17702,776,51.515769,-0.100137,12/03/2020 00:00,11:36:00,12/03/2020 00:00,11:36:00,00:00:00,3,21030,976,51.530158,-0.226159,17/03/2020 00:00,13:02:00,17/03/2020 00:00,20:05:00,07:03:00,,
,,,,,,,,,,2,17703,777,51.536628,-0.004267,12/03/2020 00:00,11:44:00,12/03/2020 00:00,11:44:00,00:00:00,3,21220,977,51.478046,-0.146595,17/03/2020 00:00,14:00:00,17/03/2020 00:00,14:41:00,00:41:00,,
,,,,,,,,,,2,17704,778,51.516172,-0.133618,12/03/2020 00:00,13:10:00,12/03/2020 00:00,13:10:00,00:00:00,3,21440,978,51.518748,-0.009635,17/03/2020 00:00,15:48:00,17/03/2020 00:00,15:48:00,00:00:00,,
,,,,,,,,,,2,17705,779,51.44555,-0.330218,12/03/2020 00:00,14:13:00,12/03/2020 00:00,14:13:00,00:00:00,3,21553,979,51.493072,-0.22445,17/03/2020 00:00,16:45:00,17/03/2020 00:00,16:58:00,00:13:00,,
,,,,,,,,,,2,17706,780,51.399818,-0.144811,12/03/2020 00:00,15:14:00,12/03/2020 00:00,15:14:00,00:00:00,3,21640,980,51.467536,-0.171233,17/03/2020 00:00,17:15:00,17/03/2020 00:00,17:15:00,00:00:00,,
,,,,,,,,,,2,17707,781,51.535808,-0.076823,12/03/2020 00:00,16:01:00,12/03/2020 00:00,16:01:00,00:00:00,3,21685,981,51.494126,-0.236045,17/03/2020 00:00,17:37:00,17/03/2020 00:00,18:38:00,01:01:00,,
,,,,,,,,,,2,17708,782,51.521805,-0.100845,12/03/2020 00:00,16:07:00,12/03/2020 00:00,16:07:00,00:00:00,3,21704,982,51.421618,-0.126975,17/03/2020 00:00,17:42:00,17/03/2020 00:00,17:42:00,00:00:00,,
,,,,,,,,,,2,17709,783,51.445575,-0.330211,12/03/2020 00:00,16:12:00,12/03/2020 00:00,16:12:00,00:00:00,3,21875,983,51.519441,-0.154341,17/03/2020 00:00,18:36:00,17/03/2020 00:00,18:36:00,00:00:00,,
,,,,,,,,,,2,17710,784,51.599676,-0.107544,12/03/2020 00:00,16:12:00,12/03/2020 00:00,16:12:00,00:00:00,3,21891,984,51.526294,-0.209879,17/03/2020 00:00,18:43:00,17/03/2020 00:00,18:43:00,00:00:00,,
,,,,,,,,,,2,17711,785,51.572006,-0.194523,12/03/2020 00:00,16:12:00,12/03/2020 00:00,16:12:00,00:00:00,3,21893,985,51.526294,-0.209879,17/03/2020 00:00,18:43:00,17/03/2020 00:00,18:43:00,00:00:00,,
,,,,,,,,,,2,17712,786,51.46113,-0.218376,12/03/2020 00:00,16:34:00,12/03/2020 00:00,16:34:00,00:00:00,3,22022,986,51.403572,-0.125856,17/03/2020 00:00,19:49:00,17/03/2020 00:00,19:49:00,00:00:00,,
,,,,,,,,,,2,17713,787,51.343976,-0.109403,12/03/2020 00:00,16:39:00,12/03/2020 00:00,16:39:00,00:00:00,3,22050,987,51.49259,-0.094611,17/03/2020 00:00,22:53:00,17/03/2020 00:00,23:00:00,00:07:00,,
,,,,,,,,,,2,17714,788,51.456918,-0.308277,12/03/2020 00:00,16:55:00,12/03/2020 00:00,16:55:00,00:00:00,3,22064,988,51.53,-0.038192,17/03/2020 00:00,23:45:00,17/03/2020 00:00,23:45:00,00:00:00,,
,,,,,,,,,,2,17715,789,51.446224,-0.422558,12/03/2020 00:00,17:00:00,12/03/2020 00:00,17:00:00,00:00:00,3,22065,989,51.442035,-0.145003,18/03/2020 00:00,07:24:00,18/03/2020 00:00,07:24:00,00:00:00,,
,,,,,,,,,,2,17716,790,51.623385,-0.089731,12/03/2020 00:00,17:15:00,12/03/2020 00:00,17:15:00,00:00:00,3,22066,990,51.426099,-0.130502,18/03/2020 00:00,09:13:00,18/03/2020 00:00,10:11:00,00:58:00,,
,,,,,,,,,,2,17717,791,51.462825,-0.121888,12/03/2020 00:00,17:19:00,12/03/2020 00:00,17:19:00,00:00:00,3,22147,991,51.626033,0.010353,18/03/2020 00:00,09:54:00,18/03/2020 00:00,09:54:00,00:00:00,,
,,,,,,,,,,2,17718,792,51.493613,-0.166582,12/03/2020 00:00,17:31:00,12/03/2020 00:00,17:31:00,00:00:00,3,22175,992,51.535282,-0.134986,18/03/2020 00:00,11:17:00,18/03/2020 00:00,12:07:00,00:50:00,,
,,,,,,,,,,2,17719,793,51.516609,-0.129741,12/03/2020 00:00,18:19:00,12/03/2020 00:00,18:19:00,00:00:00,3,22257,993,51.495386,-0.32531,18/03/2020 00:00,11:59:00,18/03/2020 00:00,11:59:00,00:00:00,,
,,,,,,,,,,2,17720,794,51.535399,-0.237827,12/03/2020 00:00,18:30:00,12/03/2020 00:00,18:30:00,00:00:00,3,22271,994,51.626119,0.010662,18/03/2020 00:00,12:14:00,18/03/2020 00:00,12:14:00,00:00:00,,
,,,,,,,,,,2,17721,795,51.52388,-0.099093,12/03/2020 00:00,19:05:00,12/03/2020 00:00,19:05:00,00:00:00,3,22272,995,51.520351,-0.154582,18/03/2020 00:00,12:48:00,18/03/2020 00:00,12:48:00,00:00:00,,
,,,,,,,,,,2,17722,796,51.512368,-0.047145,12/03/2020 00:00,19:35:00,12/03/2020 00:00,19:35:00,00:00:00,3,22273,996,51.520351,-0.154582,18/03/2020 00:00,12:55:00,18/03/2020 00:00,12:55:00,00:00:00,,
,,,,,,,,,,2,17723,797,52.217542,-0.896189,12/03/2020 00:00,19:52:00,12/03/2020 00:00,23:56:00,04:04:00,3,22274,997,51.475193,-0.047536,18/03/2020 00:00,13:36:00,18/03/2020 00:00,14:06:00,00:30:00,,
,,,,,,,,,,2,17861,798,51.503364,-0.113533,12/03/2020 00:00,21:18:00,12/03/2020 00:00,21:18:00,00:00:00,3,22312,998,51.526394,-0.041133,18/03/2020 00:00,14:22:00,18/03/2020 00:00,14:58:00,00:36:00,,
,,,,,,,,,,2,17865,799,51.449541,-0.013152,12/03/2020 00:00,21:23:00,12/03/2020 00:00,21:23:00,00:00:00,3,22331,999,51.561648,-0.21131,18/03/2020 00:00,16:22:00,18/03/2020 00:00,16:22:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22332,1000,51.467082,-0.171073,18/03/2020 00:00,16:38:00,18/03/2020 00:00,16:38:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22333,1001,51.385618,-0.088087,18/03/2020 00:00,17:01:00,18/03/2020 00:00,17:01:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22334,1002,51.53135,-0.211811,18/03/2020 00:00,17:15:00,18/03/2020 00:00,17:15:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22335,1003,51.53135,-0.211811,18/03/2020 00:00,17:26:00,18/03/2020 00:00,17:26:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22336,1004,51.459596,-0.14048,18/03/2020 00:00,19:59:00,18/03/2020 00:00,21:01:00,01:02:00,,
,,,,,,,,,,,,,,,,,,,,3,22398,1005,51.442022,-0.144944,19/03/2020 00:00,07:25:00,19/03/2020 00:00,07:25:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22399,1006,51.459584,-0.140504,19/03/2020 00:00,08:19:00,19/03/2020 00:00,08:43:00,00:24:00,,
,,,,,,,,,,,,,,,,,,,,3,22429,1007,51.541276,-0.208191,19/03/2020 00:00,12:53:00,19/03/2020 00:00,12:53:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22430,1008,51.473148,-0.398587,19/03/2020 00:00,15:51:00,19/03/2020 00:00,15:51:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22431,1009,51.583595,-0.229405,19/03/2020 00:00,18:17:00,19/03/2020 00:00,18:17:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22432,1010,51.441912,-0.144917,19/03/2020 00:00,18:44:00,19/03/2020 00:00,18:44:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22433,1011,52.962688,-1.151233,19/03/2020 00:00,19:05:00,19/03/2020 00:00,19:05:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22434,1012,52.962762,-1.151274,19/03/2020 00:00,19:31:00,19/03/2020 00:00,19:31:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22435,1013,51.376973,-0.080735,20/03/2020 00:00,04:26:00,20/03/2020 00:00,04:26:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22436,1014,51.442039,-0.144923,20/03/2020 00:00,07:21:00,20/03/2020 00:00,07:21:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22437,1015,51.602387,-0.015526,20/03/2020 00:00,08:04:00,20/03/2020 00:00,08:04:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22438,1016,51.403954,-0.067866,20/03/2020 00:00,08:54:00,20/03/2020 00:00,08:54:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22439,1017,52.962803,-1.15131,20/03/2020 00:00,09:04:00,20/03/2020 00:00,09:04:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22440,1018,51.571548,-0.210271,20/03/2020 00:00,09:19:00,20/03/2020 00:00,09:19:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22441,1019,51.493405,-0.165054,20/03/2020 00:00,10:57:00,20/03/2020 00:00,11:51:00,00:54:00,,
,,,,,,,,,,,,,,,,,,,,3,22499,1020,51.473096,-0.398908,20/03/2020 00:00,12:39:00,20/03/2020 00:00,12:39:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22500,1021,51.410823,-0.064817,20/03/2020 00:00,13:11:00,20/03/2020 00:00,13:11:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22501,1022,51.520257,-0.155578,20/03/2020 00:00,13:53:00,20/03/2020 00:00,13:53:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22502,1023,51.474618,-0.32675,20/03/2020 00:00,14:11:00,20/03/2020 00:00,14:11:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22503,1024,51.626123,0.010401,20/03/2020 00:00,15:24:00,20/03/2020 00:00,15:24:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22504,1025,51.385586,-0.087893,20/03/2020 00:00,17:07:00,20/03/2020 00:00,17:07:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22505,1026,51.41877,-0.142526,20/03/2020 00:00,18:43:00,20/03/2020 00:00,18:43:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22506,1027,51.462532,-0.186957,20/03/2020 00:00,21:11:00,20/03/2020 00:00,21:11:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22507,1028,51.625864,0.010646,21/03/2020 00:00,11:39:00,21/03/2020 00:00,11:39:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22508,1029,53.165612,-1.19687,21/03/2020 00:00,11:48:00,21/03/2020 00:00,11:48:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22509,1030,51.459586,-0.14038,21/03/2020 00:00,12:30:00,21/03/2020 00:00,12:30:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22510,1031,51.459601,-0.140502,21/03/2020 00:00,13:00:00,21/03/2020 00:00,16:16:00,03:16:00,,
,,,,,,,,,,,,,,,,,,,,3,22567,1032,53.165599,-1.196896,21/03/2020 00:00,17:47:00,21/03/2020 00:00,17:47:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22568,1033,51.404014,-0.067782,21/03/2020 00:00,18:06:00,21/03/2020 00:00,18:06:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22569,1034,51.626041,0.010456,21/03/2020 00:00,19:19:00,21/03/2020 00:00,19:19:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22570,1035,51.602399,-0.015536,22/03/2020 00:00,23:08:00,22/03/2020 00:00,23:08:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22571,1036,51.493451,-0.165241,23/03/2020 00:00,13:40:00,23/03/2020 00:00,14:38:00,00:58:00,,
,,,,,,,,,,,,,,,,,,,,3,22610,1037,51.515027,-0.097372,23/03/2020 00:00,14:01:00,23/03/2020 00:00,14:01:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22617,1038,51.404638,-0.063095,23/03/2020 00:00,14:07:00,23/03/2020 00:00,14:07:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22641,1039,51.583564,-0.229611,23/03/2020 00:00,17:48:00,23/03/2020 00:00,17:48:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22642,1040,51.626863,0.007314,23/03/2020 00:00,20:15:00,23/03/2020 00:00,20:15:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22643,1041,51.602441,-0.015611,24/03/2020 00:00,11:35:00,24/03/2020 00:00,11:35:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22644,1042,51.475192,-0.047537,24/03/2020 00:00,13:36:00,24/03/2020 00:00,14:13:00,00:37:00,,
,,,,,,,,,,,,,,,,,,,,3,22716,1043,51.493395,-0.164974,24/03/2020 00:00,14:44:00,24/03/2020 00:00,16:30:00,01:46:00,,
,,,,,,,,,,,,,,,,,,,,3,22804,1044,51.403829,-0.067743,25/03/2020 00:00,09:08:00,25/03/2020 00:00,09:08:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22805,1045,51.493396,-0.164945,25/03/2020 00:00,14:00:00,25/03/2020 00:00,14:31:00,00:31:00,,
,,,,,,,,,,,,,,,,,,,,3,22820,1046,51.582676,-0.228161,25/03/2020 00:00,14:26:00,25/03/2020 00:00,14:26:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22826,1047,51.442629,-0.032466,25/03/2020 00:00,16:12:00,25/03/2020 00:00,16:12:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22827,1048,51.459593,-0.140929,25/03/2020 00:00,17:06:00,25/03/2020 00:00,17:51:00,00:45:00,,
,,,,,,,,,,,,,,,,,,,,3,22834,1049,51.407941,0.111138,25/03/2020 00:00,17:36:00,25/03/2020 00:00,17:36:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22835,1050,51.475188,-0.047524,25/03/2020 00:00,17:43:00,25/03/2020 00:00,18:30:00,00:47:00,,
,,,,,,,,,,,,,,,,,,,,3,22904,1051,51.419303,-0.14219,25/03/2020 00:00,18:37:00,25/03/2020 00:00,18:37:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22905,1052,51.442676,-0.032716,25/03/2020 00:00,23:32:00,25/03/2020 00:00,23:32:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22906,1053,51.493393,-0.164973,26/03/2020 00:00,13:06:00,26/03/2020 00:00,14:48:00,01:42:00,,
,,,,,,,,,,,,,,,,,,,,3,22976,1054,53.165607,-1.196866,26/03/2020 00:00,14:30:00,26/03/2020 00:00,14:30:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22997,1055,51.573196,-0.241206,26/03/2020 00:00,14:59:00,26/03/2020 00:00,14:59:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22998,1056,51.626051,0.01048,26/03/2020 00:00,15:33:00,26/03/2020 00:00,15:33:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,22999,1057,53.145408,-1.195295,26/03/2020 00:00,15:33:00,26/03/2020 00:00,15:33:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,23000,1058,51.376893,-0.080874,26/03/2020 00:00,17:52:00,26/03/2020 00:00,17:52:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,23001,1059,51.493405,-0.164988,27/03/2020 00:00,14:39:00,27/03/2020 00:00,14:52:00,00:13:00,,
,,,,,,,,,,,,,,,,,,,,3,23008,1060,51.582053,-0.219645,27/03/2020 00:00,16:46:00,27/03/2020 00:00,16:46:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,23009,1061,51.475193,-0.047641,27/03/2020 00:00,17:19:00,27/03/2020 00:00,18:01:00,00:42:00,,
,,,,,,,,,,,,,,,,,,,,3,23051,1062,51.493417,-0.165068,28/03/2020 00:00,11:19:00,28/03/2020 00:00,12:22:00,01:03:00,,
,,,,,,,,,,,,,,,,,,,,3,23091,1063,51.436973,-0.059808,28/03/2020 00:00,11:53:00,28/03/2020 00:00,11:53:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,23113,1064,51.493394,-0.164981,29/03/2020 00:00,10:47:00,29/03/2020 00:00,11:53:00,01:06:00,,
,,,,,,,,,,,,,,,,,,,,3,23184,1065,51.584233,-0.229903,29/03/2020 00:00,12:30:00,29/03/2020 00:00,12:30:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,23185,1066,51.442022,-0.14498,30/03/2020 00:00,06:24:00,30/03/2020 00:00,06:24:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,23186,1067,53.165618,-1.196861,30/03/2020 00:00,13:02:00,30/03/2020 00:00,13:02:00,00:00:00,,
,,,,,,,,,,,,,,,,,,,,3,23187,1068,51.407907,0.111059,30/03/2020 00:00,15:04:00,30/03/2020 00:00,15:04:00,00:00:00,,
