id,user_id,bag_id,created_at,updated_at,completed_at,cancelled_at,,,,
631,1240,HTTP://BBQR.IO/BQSOR05516,10/03/2020 08:42,10/03/2020 10:12,NULL,10/03/2020 10:12,NULL,NULL,NULL,NULL
674,1240,HTTP://BBQR.IO/BQSOR05516,10/03/2020 17:04,10/03/2020 17:59,NULL,10/03/2020 17:59,NULL,NULL,NULL,NULL
710,1240,HTTP://BBQR.IO/BQSOR05516,11/03/2020 08:40,11/03/2020 10:25,NULL,11/03/2020 10:25,NULL,NULL,NULL,NULL
734,1240,HTTP://BBQR.IO/BQSOR05516,11/03/2020 14:48,11/03/2020 15:56,NULL,11/03/2020 15:56,NULL,NULL,NULL,NULL
794,1240,HTTP://BBQR.IO/BQSOR05516,12/03/2020 18:30,12/03/2020 19:35,NULL,12/03/2020 19:35,NULL,NULL,NULL,NULL
716,1242,HTTP://BBQR.IO/BQSOR05396,11/03/2020 10:07,11/03/2020 13:12,NULL,11/03/2020 13:12,NULL,NULL,NULL,NULL
731,1242,HTTP://BBQR.IO/BQSOR05396,11/03/2020 14:14,11/03/2020 14:14,NULL,NULL,NULL,NULL,NULL,NULL
558,1243,HTTP://BBQR.IO/BQSOR05440,09/03/2020 07:49,09/03/2020 08:43,NULL,09/03/2020 08:43,NULL,NULL,NULL,NULL
605,1243,HTTP://BBQR.IO/BQSOR05440,09/03/2020 17:13,09/03/2020 17:56,NULL,09/03/2020 17:56,NULL,NULL,NULL,NULL
701,1243,HTTP://BBQR.IO/BQSOR05440,11/03/2020 07:44,11/03/2020 17:14,NULL,11/03/2020 17:14,NULL,NULL,NULL,NULL
745,1243,HTTP://BBQR.IO/BQSOR05440,11/03/2020 17:14,11/03/2020 18:17,NULL,11/03/2020 18:17,NULL,NULL,NULL,NULL
539,1244,HTTP://BBQR.IO/BQSOR05383,07/03/2020 21:45,07/03/2020 22:28,NULL,07/03/2020 22:28,NULL,NULL,NULL,NULL
568,1244,HTTP://BBQR.IO/BQSOR05383,09/03/2020 09:35,09/03/2020 10:26,NULL,09/03/2020 10:26,NULL,NULL,NULL,NULL
647,1244,HTTP://BBQR.IO/BQSOR05383,10/03/2020 13:34,10/03/2020 14:24,NULL,10/03/2020 14:24,NULL,NULL,NULL,NULL
673,1244,HTTP://BBQR.IO/BQSOR05383,10/03/2020 17:01,10/03/2020 18:01,NULL,10/03/2020 18:01,NULL,NULL,NULL,NULL
690,1244,HTTP://BBQR.IO/BQSOR05383,10/03/2020 20:28,10/03/2020 21:28,NULL,10/03/2020 21:28,NULL,NULL,NULL,NULL
700,1244,HTTP://BBQR.IO/BQSOR05383,11/03/2020 07:34,11/03/2020 08:19,NULL,11/03/2020 08:19,NULL,NULL,NULL,NULL
753,1244,HTTP://BBQR.IO/BQSOR05383,11/03/2020 19:05,12/03/2020 09:34,NULL,12/03/2020 09:34,NULL,NULL,NULL,NULL
772,1244,HTTP://BBQR.IO/BQSOR05383,12/03/2020 09:34,12/03/2020 10:21,NULL,12/03/2020 10:21,NULL,NULL,NULL,NULL
798,1244,HTTP://BBQR.IO/BQSOR05383,12/03/2020 21:18,12/03/2020 21:51,NULL,12/03/2020 21:51,NULL,NULL,NULL,NULL
951,1244,HTTP://BBQR.IO/BQSOR05383,16/03/2020 16:23,16/03/2020 17:13,NULL,16/03/2020 17:13,NULL,NULL,NULL,NULL
563,1245,HTTP://BBQR.IO/BQSOR05518,09/03/2020 08:42,09/03/2020 09:32,NULL,09/03/2020 09:32,NULL,NULL,NULL,NULL
620,1245,HTTP://BBQR.IO/BQSOR05518,09/03/2020 19:40,09/03/2020 20:13,NULL,09/03/2020 20:13,NULL,NULL,NULL,NULL
632,1245,HTTP://BBQR.IO/BQSOR05518,10/03/2020 08:46,10/03/2020 09:29,NULL,10/03/2020 09:29,NULL,NULL,NULL,NULL
677,1245,HTTP://BBQR.IO/BQSOR05518,10/03/2020 17:53,10/03/2020 18:35,NULL,10/03/2020 18:35,NULL,NULL,NULL,NULL
711,1245,HTTP://BBQR.IO/BQSOR05518,11/03/2020 08:46,11/03/2020 09:32,NULL,11/03/2020 09:32,NULL,NULL,NULL,NULL
747,1245,HTTP://BBQR.IO/BQSOR05518,11/03/2020 17:53,11/03/2020 18:38,NULL,11/03/2020 18:38,NULL,NULL,NULL,NULL
764,1245,HTTP://BBQR.IO/BQSOR05518,12/03/2020 07:54,12/03/2020 08:45,NULL,12/03/2020 08:45,NULL,NULL,NULL,NULL
792,1245,HTTP://BBQR.IO/BQSOR05518,12/03/2020 17:31,12/03/2020 18:48,NULL,12/03/2020 18:48,NULL,NULL,NULL,NULL
908,1245,HTTP://BBQR.IO/BQSOR05518,15/03/2020 19:19,15/03/2020 19:50,NULL,15/03/2020 19:50,NULL,NULL,NULL,NULL
910,1245,HTTP://BBQR.IO/BQSOR05518,15/03/2020 19:50,15/03/2020 21:00,NULL,15/03/2020 21:00,NULL,NULL,NULL,NULL
566,1246,HTTP://BBQR.IO/BQSOR05376,09/03/2020 08:55,09/03/2020 08:55,NULL,09/03/2020 08:55,NULL,NULL,NULL,NULL
542,1247,HTTP://BBQR.IO/BQSOR05479,08/03/2020 08:43,08/03/2020 08:43,NULL,NULL,NULL,NULL,NULL,NULL
565,1248,HTTP://BBQR.IO/BQSOR05404,09/03/2020 08:53,09/03/2020 09:24,NULL,09/03/2020 09:24,NULL,NULL,NULL,NULL
615,1248,HTTP://BBQR.IO/BQSOR05404,09/03/2020 18:09,09/03/2020 19:03,NULL,09/03/2020 19:03,NULL,NULL,NULL,NULL
633,1248,HTTP://BBQR.IO/BQSOR05404,10/03/2020 08:48,10/03/2020 09:32,NULL,10/03/2020 09:32,NULL,NULL,NULL,NULL
712,1248,HTTP://BBQR.IO/BQSOR05404,11/03/2020 08:51,11/03/2020 09:29,NULL,11/03/2020 09:29,NULL,NULL,NULL,NULL
750,1248,HTTP://BBQR.IO/BQSOR05404,11/03/2020 18:26,11/03/2020 19:03,NULL,11/03/2020 19:03,NULL,NULL,NULL,NULL
752,1248,HTTP://BBQR.IO/BQSOR05404,11/03/2020 19:03,11/03/2020 19:03,NULL,11/03/2020 19:03,NULL,NULL,NULL,NULL
846,1248,HTTP://BBQR.IO/BQSOR05404,14/03/2020 13:00,14/03/2020 17:39,NULL,14/03/2020 17:39,NULL,NULL,NULL,NULL
546,1249,HTTP://BBQR.IO/BQSOR05434,08/03/2020 11:38,08/03/2020 11:38,NULL,08/03/2020 11:38,NULL,NULL,NULL,NULL
715,1250,HTTP://BBQR.IO/BQSOR05476,11/03/2020 10:06,11/03/2020 10:50,NULL,11/03/2020 10:50,NULL,NULL,NULL,NULL
780,1250,HTTP://BBQR.IO/BQSOR05476,12/03/2020 15:14,12/03/2020 15:49,NULL,12/03/2020 15:49,NULL,NULL,NULL,NULL
804,1250,HTTP://BBQR.IO/BQSOR05476,12/03/2020 23:40,13/03/2020 00:14,NULL,13/03/2020 00:14,NULL,NULL,NULL,NULL
812,1250,HTTP://BBQR.IO/BQSOR05476,13/03/2020 11:15,13/03/2020 11:53,NULL,13/03/2020 11:53,NULL,NULL,NULL,NULL
823,1250,HTTP://BBQR.IO/BQSOR05476,13/03/2020 17:10,13/03/2020 18:55,NULL,13/03/2020 18:55,NULL,NULL,NULL,NULL
912,1250,HTTP://BBQR.IO/BQSOR05476,15/03/2020 23:36,16/03/2020 00:34,NULL,16/03/2020 00:34,NULL,NULL,NULL,NULL
564,1251,HTTP://BBQR.IO/BQSOR05499,09/03/2020 08:44,09/03/2020 09:32,NULL,09/03/2020 09:32,NULL,NULL,NULL,NULL
583,1251,HTTP://BBQR.IO/BQSOR05499,09/03/2020 12:40,09/03/2020 13:59,NULL,09/03/2020 13:59,NULL,NULL,NULL,NULL
608,1251,HTTP://BBQR.IO/BQSOR05499,09/03/2020 17:31,09/03/2020 18:42,NULL,09/03/2020 18:42,NULL,NULL,NULL,NULL
628,1251,HTTP://BBQR.IO/BQSOR05499,10/03/2020 08:09,10/03/2020 08:56,NULL,10/03/2020 08:56,NULL,NULL,NULL,NULL
679,1251,HTTP://BBQR.IO/BQSOR05499,10/03/2020 18:01,10/03/2020 19:11,NULL,10/03/2020 19:11,NULL,NULL,NULL,NULL
707,1251,HTTP://BBQR.IO/BQSOR05499,11/03/2020 08:07,11/03/2020 09:10,NULL,11/03/2020 09:10,NULL,NULL,NULL,NULL
744,1251,HTTP://BBQR.IO/BQSOR05499,11/03/2020 17:02,11/03/2020 19:25,NULL,11/03/2020 19:25,NULL,NULL,NULL,NULL
769,1251,HTTP://BBQR.IO/BQSOR05499,12/03/2020 08:12,12/03/2020 09:13,NULL,12/03/2020 09:13,NULL,NULL,NULL,NULL
786,1251,HTTP://BBQR.IO/BQSOR05499,12/03/2020 16:34,13/03/2020 09:22,NULL,13/03/2020 09:22,NULL,NULL,NULL,NULL
819,1251,HTTP://BBQR.IO/BQSOR05499,13/03/2020 16:29,13/03/2020 17:06,NULL,13/03/2020 17:06,NULL,NULL,NULL,NULL
555,1253,HTTP://BBQR.IO/BQSOR05411,08/03/2020 22:35,08/03/2020 22:35,NULL,08/03/2020 22:35,NULL,NULL,NULL,NULL
562,1253,HTTP://BBQR.IO/BQSOR05411,09/03/2020 08:09,09/03/2020 08:43,NULL,09/03/2020 08:43,NULL,NULL,NULL,NULL
619,1253,HTTP://BBQR.IO/BQSOR05411,09/03/2020 19:05,09/03/2020 19:42,NULL,09/03/2020 19:42,NULL,NULL,NULL,NULL
634,1253,HTTP://BBQR.IO/BQSOR05411,10/03/2020 08:55,10/03/2020 09:27,NULL,10/03/2020 09:27,NULL,NULL,NULL,NULL
680,1253,HTTP://BBQR.IO/BQSOR05411,10/03/2020 18:08,10/03/2020 20:15,NULL,10/03/2020 20:15,NULL,NULL,NULL,NULL
709,1253,HTTP://BBQR.IO/BQSOR05411,11/03/2020 08:36,12/03/2020 08:33,NULL,12/03/2020 08:33,NULL,NULL,NULL,NULL
771,1253,HTTP://BBQR.IO/BQSOR05411,12/03/2020 08:33,12/03/2020 10:14,NULL,12/03/2020 10:14,NULL,NULL,NULL,NULL
840,1253,HTTP://BBQR.IO/BQSOR05411,14/03/2020 12:05,14/03/2020 12:58,NULL,14/03/2020 12:58,NULL,NULL,NULL,NULL
849,1253,HTTP://BBQR.IO/BQSOR05411,14/03/2020 13:50,14/03/2020 14:29,NULL,14/03/2020 14:29,NULL,NULL,NULL,NULL
873,1253,HTTP://BBQR.IO/BQSOR05411,14/03/2020 20:06,14/03/2020 20:40,NULL,14/03/2020 20:40,NULL,NULL,NULL,NULL
878,1253,HTTP://BBQR.IO/BQSOR05411,14/03/2020 22:15,14/03/2020 22:54,NULL,14/03/2020 22:54,NULL,NULL,NULL,NULL
900,1253,HTTP://BBQR.IO/BQSOR05411,15/03/2020 15:01,15/03/2020 16:24,NULL,15/03/2020 16:24,NULL,NULL,NULL,NULL
567,1254,HTTP://BBQR.IO/BQSOR05403,09/03/2020 09:14,09/03/2020 11:47,NULL,09/03/2020 11:47,NULL,NULL,NULL,NULL
571,1254,HTTP://BBQR.IO/BQSOR05403,09/03/2020 11:49,09/03/2020 13:49,NULL,09/03/2020 13:49,NULL,NULL,NULL,NULL
611,1254,HTTP://BBQR.IO/BQSOR05403,09/03/2020 17:50,10/03/2020 00:27,NULL,10/03/2020 00:27,NULL,NULL,NULL,NULL
630,1254,HTTP://BBQR.IO/BQSOR05403,10/03/2020 08:41,10/03/2020 10:41,NULL,10/03/2020 10:41,NULL,NULL,NULL,NULL
685,1254,HTTP://BBQR.IO/BQSOR05403,10/03/2020 18:43,10/03/2020 21:13,NULL,10/03/2020 21:13,NULL,NULL,NULL,NULL
740,1254,HTTP://BBQR.IO/BQSOR05403,11/03/2020 16:00,11/03/2020 18:00,NULL,11/03/2020 18:00,NULL,NULL,NULL,NULL
751,1254,HTTP://BBQR.IO/BQSOR05403,11/03/2020 18:59,12/03/2020 03:38,NULL,12/03/2020 03:38,NULL,NULL,NULL,NULL
768,1254,HTTP://BBQR.IO/BQSOR05403,12/03/2020 08:11,12/03/2020 10:11,NULL,12/03/2020 10:11,NULL,NULL,NULL,NULL
790,1254,HTTP://BBQR.IO/BQSOR05403,12/03/2020 17:15,12/03/2020 19:35,NULL,12/03/2020 19:35,NULL,NULL,NULL,NULL
796,1254,HTTP://BBQR.IO/BQSOR05403,12/03/2020 19:35,12/03/2020 22:01,NULL,12/03/2020 22:01,NULL,NULL,NULL,NULL
813,1254,HTTP://BBQR.IO/BQSOR05403,13/03/2020 11:55,13/03/2020 14:27,NULL,13/03/2020 14:27,NULL,NULL,NULL,NULL
828,1254,HTTP://BBQR.IO/BQSOR05403,13/03/2020 18:50,13/03/2020 20:55,NULL,13/03/2020 20:55,NULL,NULL,NULL,NULL
774,1255,HTTP://BBQR.IO/BQSOR05485,12/03/2020 10:39,12/03/2020 11:40,NULL,12/03/2020 11:40,NULL,NULL,NULL,NULL
799,1255,HTTP://BBQR.IO/BQSOR05485,12/03/2020 21:23,12/03/2020 21:57,NULL,12/03/2020 21:57,NULL,NULL,NULL,NULL
802,1255,HTTP://BBQR.IO/BQSOR05485,12/03/2020 21:58,12/03/2020 22:36,NULL,12/03/2020 22:36,NULL,NULL,NULL,NULL
803,1255,HTTP://BBQR.IO/BQSOR05485,12/03/2020 22:36,12/03/2020 23:25,NULL,12/03/2020 23:25,NULL,NULL,NULL,NULL
822,1255,HTTP://BBQR.IO/BQSOR05485,13/03/2020 16:52,13/03/2020 19:16,NULL,13/03/2020 19:16,NULL,NULL,NULL,NULL
830,1255,HTTP://BBQR.IO/BQSOR05485,13/03/2020 21:04,13/03/2020 22:56,NULL,13/03/2020 22:56,NULL,NULL,NULL,NULL
597,1256,HTTP://BBQR.IO/BQBET01018,09/03/2020 15:22,09/03/2020 15:22,NULL,09/03/2020 15:22,NULL,NULL,NULL,NULL
616,1257,HTTP://BBQR.IO/BQSOR05484,09/03/2020 18:22,09/03/2020 18:22,NULL,09/03/2020 18:22,NULL,NULL,NULL,NULL
627,1257,HTTP://BBQR.IO/BQSOR05484,10/03/2020 07:59,10/03/2020 08:46,NULL,10/03/2020 08:46,NULL,NULL,NULL,NULL
646,1257,HTTP://BBQR.IO/BQSOR05484,10/03/2020 13:21,10/03/2020 13:56,NULL,10/03/2020 13:56,NULL,NULL,NULL,NULL
684,1257,HTTP://BBQR.IO/BQSOR05484,10/03/2020 18:32,10/03/2020 19:13,NULL,10/03/2020 19:13,NULL,NULL,NULL,NULL
706,1257,HTTP://BBQR.IO/BQSOR05484,11/03/2020 08:06,11/03/2020 08:46,NULL,11/03/2020 08:46,NULL,NULL,NULL,NULL
725,1257,HTTP://BBQR.IO/BQSOR05484,11/03/2020 12:59,11/03/2020 13:29,NULL,11/03/2020 13:29,NULL,NULL,NULL,NULL
770,1257,HTTP://BBQR.IO/BQSOR05484,12/03/2020 08:16,12/03/2020 09:17,NULL,12/03/2020 09:17,NULL,NULL,NULL,NULL
795,1257,HTTP://BBQR.IO/BQSOR05484,12/03/2020 19:05,12/03/2020 21:02,NULL,12/03/2020 21:02,NULL,NULL,NULL,NULL
806,1257,HTTP://BBQR.IO/BQSOR05484,13/03/2020 08:20,13/03/2020 09:06,NULL,13/03/2020 09:06,NULL,NULL,NULL,NULL
827,1257,HTTP://BBQR.IO/BQSOR05484,13/03/2020 18:20,13/03/2020 19:12,NULL,13/03/2020 19:12,NULL,NULL,NULL,NULL
832,1257,HTTP://BBQR.IO/BQSOR05484,13/03/2020 23:12,14/03/2020 00:01,NULL,14/03/2020 00:01,NULL,NULL,NULL,NULL
917,1257,HTTP://BBQR.IO/BQSOR05484,16/03/2020 08:02,16/03/2020 09:13,NULL,16/03/2020 09:13,NULL,NULL,NULL,NULL
957,1257,HTTP://BBQR.IO/BQSOR05484,16/03/2020 18:22,16/03/2020 20:28,NULL,16/03/2020 20:28,NULL,NULL,NULL,NULL
624,1258,HTTP://BBQR.IO/BQSOR05386,10/03/2020 01:51,10/03/2020 01:52,NULL,10/03/2020 01:52,NULL,NULL,NULL,NULL
657,1258,HTTP://BBQR.IO/BQSOR05386,10/03/2020 15:12,10/03/2020 16:49,NULL,10/03/2020 16:49,NULL,NULL,NULL,NULL
692,1258,HTTP://BBQR.IO/BQSOR05386,10/03/2020 23:11,11/03/2020 01:20,NULL,11/03/2020 01:20,NULL,NULL,NULL,NULL
719,1258,HTTP://BBQR.IO/BQSOR05386,11/03/2020 11:15,11/03/2020 18:52,NULL,11/03/2020 18:52,NULL,NULL,NULL,NULL
760,1258,HTTP://BBQR.IO/BQSOR05386,12/03/2020 05:45,12/03/2020 09:41,NULL,12/03/2020 09:41,NULL,NULL,NULL,NULL
785,1258,HTTP://BBQR.IO/BQSOR05386,12/03/2020 16:12,12/03/2020 19:52,NULL,12/03/2020 19:52,NULL,NULL,NULL,NULL
834,1258,HTTP://BBQR.IO/BQSOR05386,14/03/2020 08:57,14/03/2020 11:39,NULL,14/03/2020 11:39,NULL,NULL,NULL,NULL
838,1258,HTTP://BBQR.IO/BQSOR05386,14/03/2020 11:52,14/03/2020 11:56,NULL,14/03/2020 11:56,NULL,NULL,NULL,NULL
839,1258,HTTP://BBQR.IO/BQSOR05386,14/03/2020 11:56,14/03/2020 13:04,NULL,14/03/2020 13:04,NULL,NULL,NULL,NULL
881,1258,HTTP://BBQR.IO/BQSOR05386,15/03/2020 05:33,15/03/2020 09:09,NULL,15/03/2020 09:09,NULL,NULL,NULL,NULL
903,1258,HTTP://BBQR.IO/BQSOR05386,15/03/2020 16:48,16/03/2020 06:23,NULL,16/03/2020 06:23,NULL,NULL,NULL,NULL
642,1259,HTTP://BBQR.IO/BQSOR05406,10/03/2020 11:54,10/03/2020 16:37,NULL,10/03/2020 16:37,NULL,NULL,NULL,NULL
686,1259,HTTP://BBQR.IO/BQSOR05406,10/03/2020 18:50,10/03/2020 20:03,NULL,10/03/2020 20:03,NULL,NULL,NULL,NULL
688,1259,HTTP://BBQR.IO/BQSOR05406,10/03/2020 20:03,10/03/2020 20:57,NULL,10/03/2020 20:57,NULL,NULL,NULL,NULL
693,1259,HTTP://BBQR.IO/BQSOR05406,10/03/2020 23:26,11/03/2020 00:34,NULL,11/03/2020 00:34,NULL,NULL,NULL,NULL
741,1259,HTTP://BBQR.IO/BQSOR05406,11/03/2020 16:02,11/03/2020 18:48,NULL,11/03/2020 18:48,NULL,NULL,NULL,NULL
787,1259,HTTP://BBQR.IO/BQSOR05406,12/03/2020 16:39,12/03/2020 18:16,NULL,12/03/2020 18:16,NULL,NULL,NULL,NULL
818,1259,HTTP://BBQR.IO/BQSOR05406,13/03/2020 16:07,13/03/2020 16:54,NULL,13/03/2020 16:54,NULL,NULL,NULL,NULL
829,1259,HTTP://BBQR.IO/BQSOR05406,13/03/2020 20:22,14/03/2020 04:11,NULL,14/03/2020 04:11,NULL,NULL,NULL,NULL
837,1259,HTTP://BBQR.IO/BQSOR05406,14/03/2020 11:19,14/03/2020 12:00,NULL,14/03/2020 12:00,NULL,NULL,NULL,NULL
868,1259,HTTP://BBQR.IO/BQSOR05406,14/03/2020 18:07,14/03/2020 20:24,NULL,14/03/2020 20:24,NULL,NULL,NULL,NULL
883,1259,HTTP://BBQR.IO/BQSOR05406,15/03/2020 10:31,15/03/2020 19:09,NULL,15/03/2020 19:09,NULL,NULL,NULL,NULL
737,1261,HTTP://BBQR.IO/BQSOR05490,11/03/2020 15:34,11/03/2020 15:34,NULL,11/03/2020 15:34,NULL,NULL,NULL,NULL
749,1261,HTTP://BBQR.IO/BQSOR05490,11/03/2020 18:25,11/03/2020 21:18,NULL,11/03/2020 21:18,NULL,NULL,NULL,NULL
789,1261,HTTP://BBQR.IO/BQSOR05490,12/03/2020 17:00,14/03/2020 12:54,NULL,14/03/2020 12:54,NULL,NULL,NULL,NULL
913,1261,HTTP://BBQR.IO/BQSOR05490,15/03/2020 23:37,16/03/2020 00:53,NULL,16/03/2020 00:53,NULL,NULL,NULL,NULL
952,1261,HTTP://BBQR.IO/BQSOR05490,16/03/2020 16:35,16/03/2020 17:39,NULL,16/03/2020 17:39,NULL,NULL,NULL,NULL
757,1262,HTTP://BBQR.IO/BQSOR05480,11/03/2020 20:26,11/03/2020 20:26,NULL,11/03/2020 20:26,NULL,NULL,NULL,NULL
831,1262,HTTP://BBQR.IO/BQSOR05480,13/03/2020 23:08,13/03/2020 23:08,NULL,13/03/2020 23:08,NULL,NULL,NULL,NULL
759,1263,HTTP://BBQR.IO/BQSOR05522,12/03/2020 05:27,12/03/2020 05:28,NULL,12/03/2020 05:28,NULL,NULL,NULL,NULL
1021,1265,HTTP://BBQR.IO/BQBET00371,20/03/2020 13:11,20/03/2020 13:11,NULL,20/03/2020 13:11,NULL,NULL,NULL,NULL
886,1269,HTTP://BBQR.IO/BQBET00295,15/03/2020 12:03,15/03/2020 13:10,NULL,15/03/2020 13:10,NULL,NULL,NULL,NULL
924,1269,HTTP://BBQR.IO/BQBET00295,16/03/2020 09:21,16/03/2020 10:17,NULL,16/03/2020 10:17,NULL,NULL,NULL,NULL
972,1269,HTTP://BBQR.IO/BQBET00295,17/03/2020 10:29,17/03/2020 21:53,NULL,17/03/2020 21:53,NULL,NULL,NULL,NULL
1018,1269,HTTP://BBQR.IO/BQBET00295,20/03/2020 09:19,20/03/2020 10:04,NULL,20/03/2020 10:04,NULL,NULL,NULL,NULL
1029,1269,HTTP://BBQR.IO/BQBET00295,21/03/2020 11:48,21/03/2020 13:52,NULL,21/03/2020 13:52,NULL,NULL,NULL,NULL
1032,1269,HTTP://BBQR.IO/BQBET00295,21/03/2020 17:47,21/03/2020 18:14,NULL,21/03/2020 18:14,NULL,NULL,NULL,NULL
1054,1269,HTTP://BBQR.IO/BQBET00295,26/03/2020 14:30,26/03/2020 15:33,NULL,26/03/2020 15:33,NULL,NULL,NULL,NULL
1057,1269,HTTP://BBQR.IO/BQBET00295,26/03/2020 15:33,26/03/2020 16:13,NULL,26/03/2020 16:13,NULL,NULL,NULL,NULL
1067,1269,HTTP://BBQR.IO/BQBET00295,30/03/2020 13:02,30/03/2020 14:13,NULL,30/03/2020 14:13,NULL,NULL,NULL,NULL
856,1275,HTTP://BBQR.IO/BQBET00291,14/03/2020 15:43,14/03/2020 15:43,NULL,14/03/2020 15:43,NULL,NULL,NULL,NULL
1013,1275,HTTP://BBQR.IO/BQBET00291,20/03/2020 04:26,20/03/2020 08:23,NULL,20/03/2020 08:23,NULL,NULL,NULL,NULL
1058,1275,HTTP://BBQR.IO/BQBET00291,26/03/2020 17:52,26/03/2020 18:40,NULL,26/03/2020 18:40,NULL,NULL,NULL,NULL
845,1276,HTTP://BBQR.IO/BQBET05918,14/03/2020 12:50,14/03/2020 13:48,NULL,14/03/2020 13:48,NULL,NULL,NULL,NULL
861,1278,HTTP://BBQR.IO/BQBET00494,14/03/2020 17:00,14/03/2020 17:00,NULL,NULL,NULL,NULL,NULL,NULL
843,1279,HTTP://BBQR.IO/BQBET01603,14/03/2020 12:40,14/03/2020 12:40,NULL,14/03/2020 12:40,NULL,NULL,NULL,NULL
934,1279,HTTP://BBQR.IO/BQBET01603,16/03/2020 12:06,16/03/2020 16:01,NULL,16/03/2020 16:01,NULL,NULL,NULL,NULL
950,1279,HTTP://BBQR.IO/BQBET01603,16/03/2020 16:02,16/03/2020 17:31,NULL,16/03/2020 17:31,NULL,NULL,NULL,NULL
976,1280,HTTP://BBQR.IO/BQBET01567,17/03/2020 13:02,17/03/2020 20:18,NULL,17/03/2020 20:18,NULL,NULL,NULL,NULL
959,1282,HTTP://BBQR.IO/BQBET06090,16/03/2020 19:07,16/03/2020 19:08,NULL,16/03/2020 19:08,NULL,NULL,NULL,NULL
980,1282,HTTP://BBQR.IO/BQBET06090,17/03/2020 17:15,17/03/2020 18:02,NULL,17/03/2020 18:02,NULL,NULL,NULL,NULL
1000,1282,HTTP://BBQR.IO/BQBET06090,18/03/2020 16:38,18/03/2020 17:42,NULL,18/03/2020 17:42,NULL,NULL,NULL,NULL
850,1283,HTTP://BBQR.IO/BQBET00297,14/03/2020 13:51,14/03/2020 16:05,NULL,14/03/2020 16:05,NULL,NULL,NULL,NULL
937,1283,HTTP://BBQR.IO/BQBET00297,16/03/2020 12:59,16/03/2020 13:37,NULL,16/03/2020 13:37,NULL,NULL,NULL,NULL
1009,1283,HTTP://BBQR.IO/BQBET00297,19/03/2020 18:17,19/03/2020 18:39,NULL,19/03/2020 18:39,NULL,NULL,NULL,NULL
1039,1283,HTTP://BBQR.IO/BQBET00297,23/03/2020 17:48,23/03/2020 18:07,NULL,23/03/2020 18:07,NULL,NULL,NULL,NULL
1046,1283,HTTP://BBQR.IO/BQBET00297,25/03/2020 14:26,25/03/2020 14:58,NULL,25/03/2020 14:58,NULL,NULL,NULL,NULL
1055,1283,HTTP://BBQR.IO/BQBET00297,26/03/2020 14:59,26/03/2020 15:22,NULL,26/03/2020 15:22,NULL,NULL,NULL,NULL
1060,1283,HTTP://BBQR.IO/BQBET00297,27/03/2020 16:46,27/03/2020 21:09,NULL,27/03/2020 21:09,NULL,NULL,NULL,NULL
1065,1283,HTTP://BBQR.IO/BQBET00297,29/03/2020 12:30,29/03/2020 13:26,NULL,29/03/2020 13:26,NULL,NULL,NULL,NULL
887,1284,HTTP://BBQR.IO/BQBET06101,15/03/2020 12:10,15/03/2020 12:12,NULL,15/03/2020 12:12,NULL,NULL,NULL,NULL
888,1284,HTTP://BBQR.IO/BQBET06101,15/03/2020 12:12,15/03/2020 13:55,NULL,15/03/2020 13:55,NULL,NULL,NULL,NULL
984,1287,HTTP://BBQR.IO/BQBET00530,17/03/2020 18:43,17/03/2020 18:43,NULL,17/03/2020 18:43,NULL,NULL,NULL,NULL
985,1287,HTTP://BBQR.IO/BQBET00530,17/03/2020 18:43,17/03/2020 18:44,NULL,17/03/2020 18:44,NULL,NULL,NULL,NULL
844,1288,HTTP://BBQR.IO/BQBET05909,14/03/2020 12:46,14/03/2020 14:09,NULL,14/03/2020 14:09,NULL,NULL,NULL,NULL
859,1288,HTTP://BBQR.IO/BQBET05909,14/03/2020 16:40,14/03/2020 18:53,NULL,14/03/2020 18:53,NULL,NULL,NULL,NULL
889,1288,HTTP://BBQR.IO/BQBET05909,15/03/2020 13:02,15/03/2020 14:31,NULL,15/03/2020 14:31,NULL,NULL,NULL,NULL
933,1288,HTTP://BBQR.IO/BQBET05909,16/03/2020 10:58,16/03/2020 14:01,NULL,16/03/2020 14:01,NULL,NULL,NULL,NULL
967,1288,HTTP://BBQR.IO/BQBET05909,17/03/2020 09:18,17/03/2020 10:51,NULL,17/03/2020 10:51,NULL,NULL,NULL,NULL
966,1290,HTTP://BBQR.IO/BQBET01513,17/03/2020 08:50,17/03/2020 09:29,NULL,17/03/2020 09:29,NULL,NULL,NULL,NULL
941,1291,HTTP://BBQR.IO/BQBET00380,16/03/2020 13:56,16/03/2020 13:56,NULL,16/03/2020 13:56,NULL,NULL,NULL,NULL
974,1291,HTTP://BBQR.IO/BQBET00380,17/03/2020 12:01,17/03/2020 12:20,NULL,17/03/2020 12:20,NULL,NULL,NULL,NULL
977,1291,HTTP://BBQR.IO/BQBET00380,17/03/2020 14:00,17/03/2020 14:42,NULL,17/03/2020 14:42,NULL,NULL,NULL,NULL
1019,1291,HTTP://BBQR.IO/BQBET00380,20/03/2020 10:57,20/03/2020 11:52,NULL,20/03/2020 11:52,NULL,NULL,NULL,NULL
1036,1291,HTTP://BBQR.IO/BQBET00380,23/03/2020 13:40,23/03/2020 14:39,NULL,23/03/2020 14:39,NULL,NULL,NULL,NULL
1043,1291,HTTP://BBQR.IO/BQBET00380,24/03/2020 14:44,24/03/2020 16:30,NULL,24/03/2020 16:30,NULL,NULL,NULL,NULL
